Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,1,0,1,0.0%,1-2,33.3%,11-18,37.9%,1-0,100.0%,1,57.1%,14.3%,6.7%,4.4%,62.2%,66.1%,38.2%,55.6%,32.1%,44.3%,0.72,R32 (Istanbul)
2021,3,0,3,0.0%,0-6,0.0%,19-36,34.5%,0-0,-,3,66.7%,3.6%,3.8%,3.3%,53.0%,63.9%,47.7%,56.3%,30.6%,43.5%,0.70,R32 (3x)
2020,1,0,1,0.0%,1-2,33.3%,15-18,45.5%,1-0,100.0%,1,75.0%,12.5%,8.2%,1.0%,66.0%,71.9%,51.5%,64.9%,30.0%,47.2%,0.86,R32 (Istanbul)
2019,3,1,2,33.3%,2-4,33.3%,28-33,45.9%,0-2,0.0%,3,79.3%,16.7%,4.4%,3.3%,56.9%,73.8%,51.3%,64.1%,34.3%,47.9%,0.95,R32 (Istanbul)
2018,2,1,1,50.0%,2-2,50.0%,18-15,54.5%,0-0,-,2,76.5%,31.3%,7.8%,1.9%,60.2%,71.0%,56.1%,65.0%,44.4%,54.1%,1.27,R16 (Bangkok)
2017,12,4,8,33.3%,12-19,38.7%,129-159,44.8%,2-2,50.0%,12,67.8%,21.3%,5.5%,3.1%,56.0%,67.4%,44.8%,57.5%,35.9%,47.3%,0.84,QF (Istanbul)
2016,28,13,15,46.4%,31-36,46.3%,315-340,48.1%,5-6,45.5%,28,77.7%,19.1%,7.8%,2.6%,61.5%,71.2%,47.8%,62.2%,36.5%,49.4%,0.96,W (Izmir)
2015,26,15,11,57.7%,34-27,55.7%,298-292,50.5%,7-3,70.0%,26,78.0%,22.1%,7.3%,3.1%,60.3%,72.0%,49.9%,63.2%,37.3%,50.1%,1.01,F (Mersin)
2014,47,32,15,68.1%,73-39,65.2%,598-518,53.6%,12-6,66.7%,47,80.7%,25.9%,7.4%,2.4%,60.6%,72.2%,51.9%,64.2%,38.7%,51.4%,1.08,W (Kazan)
2013,26,13,13,50.0%,30-32,48.4%,307-300,50.6%,2-11,15.4%,26,76.3%,26.1%,6.9%,3.1%,60.3%,70.5%,49.2%,62.1%,38.3%,50.5%,1.01,F (Eskisehir)
2012,25,11,14,44.0%,26-31,45.6%,275-287,48.9%,5-5,50.0%,25,75.3%,23.8%,5.8%,3.3%,60.7%,67.4%,51.2%,61.0%,38.3%,49.7%,0.98,F (Astana)
2011,27,15,12,55.6%,35-30,53.8%,311-297,51.2%,7-3,70.0%,27,76.0%,26.2%,4.9%,2.4%,65.2%,67.0%,51.4%,61.6%,39.1%,50.3%,1.02,F (2x)
2010,26,18,8,69.2%,38-19,66.7%,302-259,53.8%,6-3,66.7%,26,81.8%,25.9%,6.6%,3.1%,63.1%,73.3%,49.5%,64.5%,38.6%,51.3%,1.09,W (Banja Luka)
2009,27,17,10,63.0%,37-27,57.8%,332-296,52.9%,6-5,54.5%,0,,,,,,,,,,,,F (Izmir)
2008,20,12,8,60.0%,24-20,54.5%,211-216,49.4%,5-1,83.3%,0,,,,,,,,,,,,W (Ramat Hasharon)
2007,9,5,4,55.6%,10-12,45.5%,102-117,46.6%,2-0,100.0%,0,,,,,,,,,,,,F (Karshi)
Career,283,157,126,55.5%,356-308,53.6%,3271-3201,50.5%,61-47,56.5%,227,77.4%,23.7%,6.7%,2.8%,61.1%,70.4%,49.9%,62.4%,37.9%,50.2%,1.01,
