Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,8,6,2,75.0%,10-5,66.7%,70-59,54.3%,1-0,100.0%,8,71.0%,38.2%,1.0%,2.1%,64.2%,59.0%,50.5%,56.0%,46.3%,51.2%,1.05,F (W75 Manama)
2025,15,8,7,53.3%,15-20,42.9%,156-171,47.7%,0-3,0.0%,15,60.5%,36.4%,0.8%,3.8%,60.8%,58.1%,46.3%,53.5%,44.4%,49.1%,0.95,QF (3x)
2024,15,6,9,40.0%,17-19,47.2%,155-181,46.1%,4-1,80.0%,10,56.5%,32.1%,1.6%,3.6%,62.8%,56.5%,47.1%,53.0%,43.6%,48.1%,0.93,QF (Paris 125)
2023,47,30,17,63.8%,65-45,59.1%,533-462,53.6%,6-3,66.7%,12,55.7%,43.7%,1.6%,2.9%,65.7%,57.8%,45.1%,53.5%,47.1%,50.3%,1.01,W (2x)
2022,10,4,6,40.0%,9-13,40.9%,97-112,46.4%,0-0,-,4,46.3%,38.5%,0.7%,0.7%,68.2%,48.2%,50.0%,48.8%,46.7%,47.9%,0.91,QF (W80 Oeiras)
2021,4,3,1,75.0%,7-3,70.0%,55-41,57.3%,1-0,100.0%,0,,,,,,,,,,,,SF (W60 Rancho Santa Fe CA)
2019,8,5,3,62.5%,12-9,57.1%,96-88,52.2%,1-0,100.0%,8,59.3%,44.6%,0.6%,2.2%,70.0%,55.8%,48.7%,53.7%,48.1%,50.9%,1.04,SF (Guadalajara)
2018,41,30,11,73.2%,60-31,65.9%,477-351,57.6%,4-4,50.0%,1,60.0%,10.0%,0.0%,4.2%,43.7%,54.8%,55.0%,54.9%,32.3%,44.1%,0.72,W (4x)
2017,31,14,17,45.2%,35-37,48.6%,318-310,50.6%,0-3,0.0%,0,,,,,,,,,,,,F (Hammamet $15K)
2016,51,24,27,47.1%,58-64,47.5%,542-562,49.1%,6-3,66.7%,1,45.5%,36.4%,1.7%,0.0%,53.4%,54.8%,44.4%,50.0%,44.8%,46.9%,0.90,F (Darmstadt $25K)
2015,50,27,23,54.0%,56-54,50.9%,512-484,51.4%,6-2,75.0%,0,,,,,,,,,,,,F (Aschaffenburg $25K)
2014,21,11,10,52.4%,25-24,51.0%,217-213,50.5%,2-2,50.0%,0,,,,,,,,,,,,F (Denain 25K)
2013,13,5,8,38.5%,13-18,41.9%,129-153,45.7%,2-1,66.7%,0,,,,,,,,,,,,QF (Contrexeville 50K)
2012,7,2,5,28.6%,6-11,35.3%,53-88,37.6%,1-1,50.0%,0,,,,,,,,,,,,QF (Bron 10K)
Career,321,175,146,54.5%,388-353,52.4%,3410-3275,51.0%,34-23,59.6%,59,58.6%,38.2%,1.1%,2.9%,64.0%,56.7%,47.4%,53.4%,45.5%,49.5%,0.98,
