Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,60,22,38,36.7%,54-87,38.3%,613-696,46.8%,3-11,21.4%,58,57.5%,36.8%,1.5%,3.9%,59.5%,59.0%,43.6%,52.8%,44.0%,48.4%,0.93
Clay,56,29,27,51.8%,67-62,51.9%,600-596,50.2%,6-5,54.5%,56,63.6%,37.7%,1.7%,2.7%,63.2%,58.9%,48.4%,55.1%,44.6%,49.9%,0.99
Grass,5,0,5,0.0%,2-10,16.7%,28-65,30.1%,0-0,-,5,36.2%,23.9%,1.4%,3.1%,58.6%,55.3%,25.8%,43.1%,38.1%,40.7%,0.67
Grand Slams,31,11,20,35.5%,27-45,37.5%,286-359,44.3%,2-6,25.0%,31,57.6%,32.7%,1.3%,2.7%,61.5%,56.5%,43.7%,51.6%,41.8%,46.8%,0.86
Premiers,13,3,10,23.1%,9-22,29.0%,132-164,44.6%,1-3,25.0%,13,59.6%,30.1%,2.2%,3.2%,60.4%,59.2%,45.4%,53.7%,40.7%,47.4%,0.88
Internationals,70,34,36,48.6%,80-82,49.4%,747-753,49.8%,6-7,46.2%,70,60.4%,39.4%,1.5%,3.5%,61.4%,59.8%,45.5%,54.3%,45.4%,49.8%,0.99
Finals,2,2,0,100.0%,4-1,80.0%,27-15,64.3%,0-0,-,2,71.4%,57.1%,2.1%,1.4%,57.5%,59.5%,53.2%,56.8%,52.6%,54.7%,1.22
Semi-finals,4,2,2,50.0%,5-5,50.0%,48-48,50.0%,0-1,0.0%,4,64.6%,36.2%,1.3%,3.0%,59.1%,58.4%,50.4%,55.1%,43.5%,49.1%,0.97
Quarter-finals,9,4,5,44.4%,9-10,47.4%,85-93,47.8%,2-0,100.0%,9,62.9%,31.8%,2.0%,2.3%,60.9%,60.5%,48.7%,55.9%,43.9%,50.0%,1.00
vs Righties,109,44,65,40.4%,108-147,42.4%,1116-1240,47.4%,8-16,33.3%,107,59.2%,36.4%,1.5%,3.1%,61.5%,58.8%,44.8%,53.4%,43.9%,48.7%,0.94
vs Lefties,8,3,5,37.5%,7-11,38.9%,76-91,45.5%,1-0,100.0%,8,59.5%,30.5%,3.0%,6.0%,56.8%,59.9%,43.7%,52.9%,43.4%,47.9%,0.92
vs Top 10,6,0,6,0.0%,2-12,14.3%,40-78,33.9%,0-1,0.0%,6,44.2%,26.9%,1.5%,4.3%,58.6%,52.8%,38.3%,46.8%,37.8%,42.4%,0.71
