Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 Australian Open R128,L vs Kessler,23,45,0.5,15.1%,29.6%,23,45,0.5,15.8%,30.8%,10.3%,5.5%,0.6,9.9%,15.8%
2023 US Open R128,L vs Azarenka,18,19,0.9,18.6%,19.6%,18,19,0.9,19.6%,20.7%,10.9%,8.7%,2.7,30.9%,11.3%
2023 Palermo R32,L vs Osorio,13,32,0.4,16.9%,41.6%,13,30,0.4,18.8%,43.5%,14.5%,4.3%,0.4,11.7%,28.6%
2023 Roland Garros R128,L vs Peterson,13,34,0.4,12.7%,33.3%,13,32,0.4,13.5%,33.3%,10.4%,3.1%,1.2,16.7%,13.7%
2022 Strasbourg R32,W vs Gabueva,20,38,0.5,16.8%,31.9%,18,36,0.5,15.9%,31.9%,13.3%,2.7%,0.2,5.9%,29.4%
2021 US Open R64,L vs Swiatek,21,31,0.7,11.9%,17.5%,19,25,0.8,11.9%,15.7%,10.1%,1.9%,1.1,20.9%,19.8%
2021 US Open R128,W vs Hibino,18,9,2.0,18.0%,9.0%,18,7,2.6,19.4%,7.5%,15.1%,4.3%,0.8,17.0%,22.0%
2021 Montreal R32,L vs Kvitova,8,13,0.6,6.3%,10.2%,4,7,0.6,3.8%,6.6%,0.0%,2.8%,0.8,24.2%,31.3%
2021 Wimbledon R128,L vs Muguruza,7,22,0.3,9.5%,29.7%,7,20,0.4,10.0%,28.6%,8.6%,1.4%,1.4,13.5%,9.5%
2021 Roland Garros R64,L vs Brady,25,37,0.7,13.8%,20.4%,25,37,0.7,14.9%,22.0%,,,0.9,13.3%,14.9%
2021 Roland Garros R128,W vs Liang,13,32,0.4,8.9%,21.9%,13,32,0.4,9.5%,23.4%,,,0.8,16.4%,21.9%
2021 Australian Open R32,L vs Swiatek,7,22,0.3,6.0%,18.8%,7,22,0.3,6.4%,20.2%,,,0.8,16.2%,21.4%
2021 Australian Open R64,W vs Rybakina,12,26,0.5,8.6%,18.6%,12,26,0.5,9.3%,20.2%,,,0.6,15.0%,26.4%
2021 Australian Open R128,W vs Siniakova,22,46,0.5,11.1%,23.1%,22,46,0.5,12.0%,25.1%,,,0.3,11.1%,31.7%
2020 Roland Garros R16,L vs Kenin,19,21,0.9,12.0%,13.3%,19,21,0.9,12.9%,14.3%,,,1.4,23.4%,16.5%
2020 Roland Garros R32,W vs Tig,36,49,0.7,16.5%,22.5%,36,49,0.7,17.2%,23.4%,,,0.5,10.6%,19.3%
2020 Roland Garros R64,W vs Rybakina,34,35,1.0,19.8%,20.3%,34,35,1.0,21.0%,21.6%,,,0.6,9.9%,16.9%
2020 Roland Garros R128,W vs Watson,26,28,0.9,17.1%,18.4%,26,28,0.9,18.3%,19.7%,,,0.8,12.5%,16.4%
2020 Palermo F,W vs Kontaveit,32,21,1.5,20.8%,13.6%,29,19,1.5,20.3%,13.3%,15.4%,4.9%,1.2,17.5%,14.9%
2020 Palermo QF,W vs Errani,37,27,1.4,30.1%,22.0%,34,25,1.4,29.1%,21.4%,18.8%,10.3%,1.1,11.4%,10.6%
Career (35 matches),,679,1020,0.7,14.8%,22.2%,658,973,0.7,15.3%,22.6%,6.5%,3.1%,0.8,15.6%,19.9%
