Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),216,323,159,1620,138,1603,160,1547,,,,,,
2025,366,167,202,1557,181,1538,179,1515,,,,
2024,284,232,183,1551,170,1541,174,1506,180,1428,744,65
2023,161,474,156,1595,149,1565,137,1557,,,,
2022,411,115,165,1570,143,1550,133,1541,133,1472,,
2021,103,775,84,1729,96,1656,50,1721,112,1535,,
2020,42,1497,58,1772,92,1641,26,1766,,,297,266
2019,63,926,99,1699,133,1594,66,1684,114,1546,283,256
2018,102,610,148,1600,163,1534,164,1489,,,525,64
2017,326,135,217,1399,223,1332,185,1378,,,602,60
2016,242,212,,,,,,,,,395,126
2015,254,179,,,,,,,,,,
2014,345,99,,,,,,,,,,
2013,576,52,,,,,,,,,,
2012,1059,6,,,,,,,,,,
