Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2023 US Open R128,L vs Azarenka,82.3,88.5,9.8,84.3,82.7,101,62,70.8,4.5,72.0,80.0,80,62
2021 US Open R64,L vs Swiatek,83.0,88.2,6.8,95.9,81.0,107,71,70.5,4.0,73.2,69.0,78,62
2021 US Open R128,W vs Hibino,85.2,92.2,8.3,92.7,82.3,103,76,73.1,5.0,76.0,70.0,82,65
2021 Wimbledon R128,L vs Muguruza,89.4,96.4,5.0,97.3,90.3,109,89,83.1,4.3,86.0,78.0,90,75
2019 US Open R32,L vs Wang,80.3,86.9,7.4,87.4,87.7,103,73,69.5,3.7,70.5,72.0,77,63
2019 US Open R64,W vs Mladenovic,83.2,87.5,8.5,91.1,86.8,105,71,73.1,4.2,75.5,77.0,81,65
2019 Roland Garros R128,L vs Mladenovic,86.3,94.2,8.0,,,104,76,78.0,5.9,,,93,66
2017 Roland Garros R128,L vs Radwanska,82.6,89.5,9.3,,,105,77,72.3,5.1,,,86,64
2015 Roland Garros R128,L vs Pereira,83.4,86.2,10.1,,,105,68,73.5,4.9,,,83,68
2014 Roland Garros R128,L vs Lisicki,82.6,90.5,8.0,,,104,77,72.8,4.6,,,80,63
Career (10 matches),,83.7,89.3,8.1,91.7,84.7,109,62,73.9,4.6,74.5,72.6,93,62
