Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Australian Open R128,L vs Kessler,0.91,0.70,52.7,4.5,0.0%,51.2%,0.0%,65.0%,35.9%,28.1%
2023 US Open R128,L vs Azarenka,0.85,0.55,35.9,2.0,0.0%,32.0%,0.0%,31.8%,38.5%,50.0%
2023 Roland Garros R128,L vs Peterson,0.93,0.44,35.3,2.4,0.0%,53.3%,0.0%,37.9%,30.4%,20.0%
2022 Strasbourg R32,W vs Gabueva,1.13,1.47,46.8,2.5,0.0%,46.9%,6.7%,73.3%,41.9%,65.4%
2021 US Open R64,L vs Swiatek,1.04,0.81,61.0,8.2,4.2%,54.2%,0.0%,46.5%,37.0%,40.0%
2021 US Open R128,W vs Hibino,1.03,1.72,48.3,2.1,0.0%,66.7%,0.0%,72.7%,50.0%,52.0%
2021 Montreal R32,L vs Kvitova,0.94,0.72,54.1,2.3,9.4%,50.0%,3.2%,58.1%,29.4%,41.9%
2021 Wimbledon R128,L vs Muguruza,0.90,0.33,27.2,2.0,0.0%,34.8%,0.0%,19.0%,35.3%,15.4%
2021 Roland Garros R64,L vs Brady,0.94,0.87,77.6,3.6,0.0%,47.1%,0.0%,58.7%,47.7%,40.0%
2021 Roland Garros R128,W vs Liang,1.17,1.23,69.5,4.3,0.0%,65.0%,0.0%,40.5%,42.1%,58.1%
2021 Australian Open R32,L vs Swiatek,0.92,0.73,51.7,2.8,0.0%,42.4%,0.0%,46.9%,40.7%,48.0%
2021 Australian Open R64,W vs Rybakina,1.31,1.24,51.1,2.3,4.9%,65.9%,2.5%,55.0%,25.8%,50.0%
2021 Australian Open R128,W vs Siniakova,0.90,1.20,69.1,8.2,2.1%,68.8%,0.0%,56.5%,50.0%,49.0%
2020 Roland Garros R16,L vs Kenin,1.02,0.76,43.1,4.6,4.5%,52.3%,0.0%,36.6%,31.6%,51.4%
2020 Roland Garros R32,W vs Tig,1.00,1.14,70.5,3.0,0.0%,52.0%,2.1%,62.5%,50.0%,48.3%
2020 Roland Garros R64,W vs Rybakina,1.04,1.19,68.2,3.2,4.5%,56.8%,0.0%,50.0%,53.3%,53.7%
2020 Roland Garros R128,W vs Watson,1.14,1.28,64.1,2.8,7.7%,53.8%,8.8%,70.6%,36.6%,50.0%
2020 Palermo F,W vs Kontaveit,1.03,1.30,55.8,2.1,7.7%,71.8%,0.0%,47.4%,41.0%,60.5%
2020 Palermo QF,W vs Errani,1.00,1.40,52.0,2.9,2.9%,65.7%,6.1%,45.5%,53.6%,70.4%
2020 Palermo R32,W vs Podoroska,1.12,1.75,38.4,2.1,4.2%,54.2%,0.0%,71.4%,68.0%,50.0%
2024 (1 matches),,0.91,0.70,52.7,4.5,0.0%,51.2%,0.0%,65.0%,35.9%,28.1%
2023 (2 matches),,0.89,0.52,35.6,2.2,0.0%,43.6%,0.0%,35.3%,34.7%,36.4%
2022 (1 matches),,1.13,1.47,46.8,2.5,0.0%,46.9%,6.7%,73.3%,41.9%,65.4%
2021 (9 matches),,1.02,0.95,60.0,3.0,2.3%,56.0%,0.6%,51.3%,40.8%,45.4%
2020 (9 matches),,1.03,1.15,55.6,2.6,3.7%,57.6%,2.0%,54.0%,46.8%,51.8%
Career (156 matches),,1.00,0.95,54.7,2.7,1.3%,52.0%,0.9%,51.7%,45.4%,45.7%
