Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 Australian Open R128,L vs Kessler,4.3,4.6,4.0,42.9%,57.7%,53.1%,20.0%,58.5%,2.5%,-5.0,-3.3,5.0,4.3
2023 Palermo R32,L vs Osorio,3.5,3.5,3.6,39.8%,57.7%,53.3%,27.3%,59.9%,3.8%,-2.5,-2.3,-4.5,-6.0
2023 Roland Garros R128,L vs Peterson,4.4,4.8,3.8,39.2%,27.6%,53.8%,33.3%,59.9%,3.8%,-5.5,-4.9,-6.5,-9.0
2022 Strasbourg R32,W vs Gabueva,4.6,4.3,5.0,52.7%,63.9%,52.9%,54.5%,62.2%,6.3%,6.0,3.8,2.5,2.8
2021 Montreal R32,L vs Kvitova,2.4,2.5,2.2,42.9%,50.0%,50.0%,-,33.0%,6.2%,-1.5,-5.6,3.5,6.3
2020 Roland Garros R16,L vs Kenin,3.9,3.7,4.0,50.6%,30.6%,47.1%,28.6%,50.6%,19.5%,7.0,6.6,-1.0,-1.1
2020 Roland Garros R32,W vs Tig,5.6,5.7,5.4,54.0%,51.9%,44.2%,61.8%,47.3%,13.3%,7.5,3.3,8.0,3.3
2020 Roland Garros R64,W vs Rybakina,4.9,5.4,4.4,59.5%,55.8%,47.8%,34.8%,53.7%,13.6%,9.5,5.5,7.5,5.2
2020 Palermo F,W vs Kontaveit,4.0,4.1,4.0,56.8%,45.9%,57.1%,66.7%,58.4%,11.3%,34.0,24.1,2.0,2.2
2020 Palermo QF,W vs Errani,5.2,5.0,5.5,68.5%,51.7%,70.6%,34.8%,49.5%,5.6%,21.0,15.4,16.0,11.9
2020 Palermo R32,W vs Podoroska,4.6,4.3,4.9,67.4%,71.4%,28.6%,44.4%,55.2%,8.0%,9.0,8.7,5.5,7.0
2019 US Open R32,L vs Wang,5.6,6.0,5.2,40.7%,45.9%,59.1%,44.0%,48.8%,7.6%,4.5,2.8,1.0,0.6
2019 New York Q3,L vs Mandlik,4.3,4.1,4.5,60.4%,51.2%,23.8%,55.6%,52.4%,7.5%,6.0,4.2,0.0,0.0
2019 Lausanne F,W vs Cornet,4.3,4.1,4.4,54.2%,56.4%,52.0%,50.0%,44.6%,4.7%,17.0,14.8,-6.0,-4.3
2019 Lausanne SF,W vs Pera,3.9,3.7,4.1,55.3%,60.0%,50.0%,66.7%,44.6%,6.5%,11.5,12.2,1.5,1.3
2019 Lugano SF,L vs Hercog,4.7,4.9,4.6,41.5%,34.1%,76.5%,40.0%,54.4%,4.2%,11.0,8.6,-8.0,-7.5
2019 Budapest R32,L vs Rus,4.4,4.7,4.2,44.0%,38.9%,55.6%,44.4%,43.1%,6.1%,-3.0,-2.5,0.0,0.0
2017 Roland Garros R128,L vs Radwanska,5.1,5.3,5.0,39.5%,39.3%,57.1%,23.5%,48.9%,12.5%,6.0,6.3,-4.0,-3.8
2016 Roland Garros Q2,L vs King,6.3,6.5,6.0,50.8%,44.0%,57.6%,46.3%,49.7%,10.8%,17.0,7.4,9.5,4.3
Career (19 matches),,4.6,4.7,4.5,50.5%,48.6%,51.7%,44.6%,51.3%,8.7%,7.9,5.9,1.7,1.4
