Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 Roland Garros R128,L vs Dodin,46% (6/13),50% (3/6),1/1,0/0,67% (10/15),1/3,0/1,- (0/0),- (0/0)
2023 Australian Open R128,L vs Juvan,83% (5/6),25% (1/4),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2019 Roland Garros R128,L vs Swiatek,33% (1/3),29% (2/7),0/0,0/0,33% (3/9),1/3,1/2,- (0/0),- (0/0)
2019 W15 Gonesse R16,L vs Yerolymos,48% (10/21),53% (8/15),1/1,0/0,62% (13/21),3/5,0/1,60% (3/5),17% (1/6)
2019 W15 Gonesse R32,W vs Lechemia,62% (8/13),31% (4/13),2/5,1/4,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2023 (2 matches),,57.9%,40.0%,100.0%,-,56.5%,20.0%,0.0%,-,-
2019 (3 matches),,51.4%,40.0%,50.0%,25.0%,59.5%,50.0%,33.3%,60.0%,16.7%
Career (5 matches),,53.6%,40.0%,57.1%,25.0%,58.3%,38.5%,20.0%,60.0%,16.7%
