Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),245,287,345,1385,355,1327,278,1374,209,1386,572,120,,
2025,215,336,290,1449,279,1417,265,1411,197,1418,574,120
2024,191,355,307,1424,317,1372,244,1420,177,1434,530,115
2023,229,336,231,1483,218,1449,268,1357,,,,
2022,186,350,,,,,,,,,,
2021,606,67,,,,,,,,,,
2020,750,31,,,,,,,,,603,82
2019,913,16,,,,,,,,,1174,11
