Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2023 Roland Garros R128,L vs Dodin,67.7%,47.7%,15.4%,3/7,2.70,3.1%,70.7%,41.4%,7.3%,2.63,7.1%,83.3%,60.0%,38.9%,2.76,0.0%
2023 Australian Open R128,L vs Juvan,76.9%,35.0%,5.8%,3/0,2.41,2.6%,77.1%,25.9%,2.9%,2.44,4.3%,76.5%,53.8%,11.8%,2.36,0.0%
Career (2 matches),,71.8%,41.7%,11.1%,46.2%,2.59,2.9%,73.7%,33.9%,5.3%,2.54,5.9%,80.0%,57.1%,25.7%,2.64,0.0%
