Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2022 W25 Tucuman F,L vs Fruhvirtova,40,60,0.7,23.5%,35.3%,37,59,0.6,22.3%,35.5%,11.4%,10.2%,0.6,12.9%,21.8%
2015 Fed Cup RR,W vs Vandeweghe,12,17,0.7,9.9%,14.0%,11,16,0.7,10.3%,15.0%,4.7%,5.6%,0.5,16.5%,34.7%
2014 Wimbledon R128,L vs Hercog,14,25,0.6,10.6%,18.9%,12,22,0.5,9.9%,18.2%,5.8%,4.1%,1.0,17.4%,18.2%
2014 Roland Garros R32,L vs Sharapova,1,14,0.1,1.4%,19.7%,1,12,0.1,1.6%,18.8%,0.0%,1.6%,2.3,32.4%,14.1%
2014 Roland Garros R64,W vs Niculescu,37,34,1.1,20.8%,19.1%,37,34,1.1,20.8%,19.1%,10.7%,10.1%,1.0,13.5%,14.0%
2014 Roland Garros R128,W vs Oprandi,31,26,1.2,22.5%,18.8%,29,26,1.1,22.0%,19.7%,12.9%,9.1%,0.8,15.9%,20.3%
2013 US Open R64,L vs Lisicki,2,16,0.1,1.8%,14.4%,2,12,0.2,2.2%,12.9%,,,1.3,29.7%,22.5%
2013 US Open R128,W vs Date Krumm,24,35,0.7,15.6%,22.7%,22,30,0.7,15.3%,20.8%,,,0.3,9.1%,27.9%
2013 Roland Garros R32,L vs Mattek Sands,18,28,0.6,11.9%,18.5%,15,20,0.8,11.0%,14.7%,,,1.8,25.2%,13.9%
2012 Roland Garros R128,L vs Williams,9,8,1.1,13.6%,12.1%,9,8,1.1,15.0%,13.3%,,,1.6,33.3%,21.2%
2012 Australian Open R64,L vs Radwanska,26,28,0.9,23.6%,25.5%,25,22,1.1,25.0%,22.0%,,,1.4,13.6%,10.0%
Career (11 matches),,214,291,0.7,15.3%,20.8%,200,261,0.8,15.4%,20.1%,5.1%,4.5%,0.9,18.3%,20.0%
