Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,21,6,15,28.6%,14-32,30.4%,177-236,42.9%,2-3,40.0%,19,-,-,3.4%,5.3%,59.9%,60.5%,42.9%,53.5%,41.6%,47.7%,0.89
Clay,67,38,29,56.7%,85-66,56.3%,713-685,51.0%,7-5,58.3%,48,57.5%,43.6%,1.9%,4.1%,64.4%,57.9%,46.1%,53.7%,46.1%,50.0%,1.00
Grass,3,0,3,0.0%,1-6,14.3%,25-39,39.1%,0-0,-,3,-,-,2.1%,4.3%,63.8%,64.7%,40.0%,55.7%,32.8%,45.8%,0.74
Carpet,2,0,2,0.0%,1-4,20.0%,15-30,33.3%,1-0,100.0%,0,,,,,,,,,,,
Grand Slams,14,6,8,42.9%,14-19,42.4%,135-164,45.2%,2-0,100.0%,13,-,-,2.2%,5.5%,58.4%,59.7%,40.5%,51.7%,42.6%,47.2%,0.88
Premiers,10,2,8,20.0%,6-17,26.1%,79-122,39.3%,0-1,0.0%,10,28.6%,0.0%,3.0%,4.3%,68.3%,56.2%,43.2%,52.1%,37.7%,45.3%,0.79
Internationals,36,17,19,47.2%,38-43,46.9%,362-397,47.7%,5-5,50.0%,35,51.9%,38.2%,2.1%,4.2%,62.1%,58.9%,46.3%,54.2%,44.6%,49.4%,0.97
Finals,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,-,-,0.0%,3.9%,41.2%,47.6%,50.0%,49.0%,28.6%,39.0%,0.56
Semi-finals,1,1,0,100.0%,2-0,100.0%,13-9,59.1%,1-0,100.0%,1,-,-,3.1%,3.1%,67.2%,62.8%,52.4%,59.4%,44.3%,52.0%,1.09
Quarter-finals,5,1,4,20.0%,4-8,33.3%,45-64,41.3%,0-0,-,4,37.5%,22.2%,1.8%,3.9%,62.9%,58.0%,46.2%,53.6%,44.1%,48.6%,0.95
vs Righties,84,39,45,46.4%,91-98,48.1%,835-900,48.1%,10-6,62.5%,63,57.2%,41.6%,2.4%,4.4%,63.0%,58.9%,45.1%,53.8%,43.8%,48.9%,0.95
vs Lefties,6,2,4,33.3%,4-9,30.8%,57-66,46.3%,0-2,0.0%,4,20.0%,50.0%,1.3%,4.9%,62.2%,56.0%,39.7%,49.8%,49.0%,49.5%,0.98
vs Top 10,4,0,4,0.0%,0-8,0.0%,16-48,25.0%,0-0,-,4,-,-,2.0%,6.3%,60.5%,51.6%,32.1%,43.9%,35.8%,39.7%,0.64
