Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2022 W25 Tucuman F,L vs Fruhvirtova,70% (7/10),38% (6/16),1/1,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2019 W60 Landisville PA QF,L vs Duval,25% (3/12),100% (2/2),0/0,0/0,64% (9/14),2/4,2/3,- (0/0),- (0/0)
2019 W60 Landisville PA R16,W vs Gracheva,68% (13/19),50% (3/6),2/2,1/1,75% (6/8),1/2,0/0,- (0/0),- (0/0)
2019 W60 Torun R16,L vs Kostyuk,57% (8/14),50% (8/16),1/1,0/0,43% (6/14),4/7,0/1,17% (1/6),60% (3/5)
2019 Nurnberg R32,L vs Barthel,50% (8/16),75% (3/4),1/1,0/0,50% (5/10),2/4,2/3,- (0/0),- (0/0)
2019 W25 Rome QF,L vs Scala,34% (10/29),69% (9/13),1/4,0/3,46% (6/13),2/4,1/2,42% (5/12),42% (5/12)
2019 W25 Rome R16,W vs Hesse,40% (10/25),44% (4/9),2/8,1/5,67% (6/9),2/3,0/0,- (0/0),- (0/0)
2019 W25 Rome R32,W vs Wasserson,100% (6/6),86% (6/7),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W25 Tunis SF,L vs Cristian,40% (4/10),100% (2/2),0/0,0/0,62% (8/13),4/6,0/1,- (0/0),- (0/0)
2019 W25 Tunis QF,W vs Burillo Escorihuela,75% (6/8),75% (6/8),2/2,1/1,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2019 W25 Tunis R16,W vs Gracheva,100% (5/5),58% (7/12),2/4,1/3,63% (5/8),0/0,0/0,- (0/0),- (0/0)
2019 W25 Tunis R32,W vs Bahri,86% (6/7),67% (6/9),2/3,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 Antalya $15K F,L vs Lukas,45% (5/11),38% (6/16),1/2,0/0,29% (4/14),1/3,0/1,50% (3/6),67% (4/6)
2017 Antalya $15K SF,W vs Dinu,75% (9/12),60% (3/5),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2017 Antalya $15K QF,W vs Biskic,64% (7/11),71% (5/7),2/4,1/2,100% (9/9),0/0,0/0,- (0/0),- (0/0)
2017 Antalya $15K R16,W vs Muramatsu,56% (5/9),70% (7/10),2/2,1/1,67% (8/12),0/0,0/0,- (0/0),- (0/0)
2017 Antalya $15K R32,W vs Stoilkovska,67% (6/9),100% (6/6),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2017 Antalya $15K R16,L vs Bondar,62% (8/13),60% (3/5),1/1,0/0,55% (6/11),0/2,0/1,- (0/0),- (0/0)
2017 Antalya $15K R32,W vs Ozturk,100% (5/5),50% (7/14),2/4,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R32,L vs Poznikhirenko,75% (6/8),25% (4/16),1/1,0/0,50% (7/14),1/3,1/2,- (0/0),- (0/0)
2022 (1 matches),,70.0%,37.5%,100.0%,-,25.0%,0.0%,0.0%,-,-
2019 (11 matches),,52.3%,63.6%,55.6%,40.0%,55.7%,56.7%,50.0%,33.3%,47.1%
2017 (21 matches),,59.6%,50.3%,68.9%,70.6%,55.1%,48.7%,40.0%,56.3%,54.8%
2016 (25 matches),,51.6%,51.1%,60.3%,69.6%,56.8%,43.6%,50.0%,63.2%,52.8%
2015 (11 matches),,60.5%,43.8%,61.9%,66.7%,53.6%,58.1%,66.7%,41.7%,45.5%
Career (142 matches),,55.2%,49.4%,56.3%,56.4%,53.3%,44.1%,46.4%,52.7%,55.3%
