Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2014 Roland Garros R32,L vs Sharapova,90.5,95.9,3.7,,,101,89,81.8,3.3,,,87,77
2014 Roland Garros R64,W vs Niculescu,82.5,84.2,6.3,,,103,71,74.1,4.2,,,80,65
2013 US Open R64,L vs Lisicki,89.9,,,,,112,,,,,,,79
2013 US Open R128,W vs Date Krumm,92.5,,,,,114,,,,,,,71
2013 Roland Garros R32,L vs Mattek Sands,92.3,,,,,111,,,,,,,67
2012 Roland Garros R128,L vs Williams,90.9,,,,,110,,,,,,,76
2012 Australian Open R64,L vs Radwanska,92.9,,,,,110,,,,,,,65
Career (7 matches),,89.6,86.6,5.7,,,114,71,77.6,3.8,,,87,65
