Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,52,31,21,59.6%,72-47,60.5%,566-466,54.8%,4-5,44.4%,49,60.8%,49.7%,1.4%,4.2%,67.0%,58.9%,46.0%,54.6%,49.8%,52.2%,1.10,F (2x)
2024,36,17,19,47.2%,43-46,48.3%,419-422,49.8%,6-4,60.0%,0,,,,,,,,,,,,F (W35 Solarino)
2023,58,35,23,60.3%,76-61,55.5%,651-607,51.7%,6-4,60.0%,7,49.3%,43.8%,0.9%,4.0%,68.5%,55.0%,36.5%,49.1%,47.3%,48.2%,0.93,W (3x)
2022,36,17,19,47.2%,40-44,47.6%,396-391,50.3%,3-5,37.5%,6,71.2%,48.3%,2.8%,3.9%,67.9%,62.5%,51.2%,58.9%,49.7%,54.4%,1.21,W (Vancouver 125)
2021,36,21,15,58.3%,45-33,57.7%,377-331,53.2%,3-2,60.0%,1,25.0%,14.3%,2.1%,0.0%,62.5%,46.7%,27.8%,39.6%,30.0%,35.2%,0.50,W (W25 Telavi)
2020,22,14,8,63.6%,31-22,58.5%,256-227,53.0%,2-2,50.0%,4,63.9%,48.7%,1.3%,3.1%,74.0%,57.6%,46.6%,54.7%,50.6%,52.6%,1.12,SF (2x)
2019,39,19,20,48.7%,39-50,43.8%,400-435,47.9%,5-4,55.6%,1,45.5%,45.5%,0.0%,1.4%,64.4%,59.6%,38.5%,52.1%,44.6%,48.3%,0.93,SF (2x)
2018,42,24,18,57.1%,52-48,52.0%,483-476,50.4%,9-6,60.0%,5,67.9%,39.2%,2.0%,4.4%,68.4%,62.8%,51.9%,59.4%,45.2%,52.6%,1.11,F (Chiswick $25K)
2017,32,19,13,59.4%,38-32,54.3%,337-322,51.1%,7-2,77.8%,0,,,,,,,,,,,,W (Dakar $25K)
2016,76,51,25,67.1%,106-63,62.7%,839-716,54.0%,14-6,70.0%,0,,,,,,,,,,,,W (2x)
2015,63,47,16,74.6%,95-47,66.9%,717-561,56.1%,8-2,80.0%,0,,,,,,,,,,,,W (4x)
2014,43,29,14,67.4%,62-34,64.6%,498-395,55.8%,2-10,16.7%,0,,,,,,,,,,,,W (Vrnjacka Banja 10K)
2013,34,25,9,73.5%,52-27,65.8%,400-328,54.9%,5-2,71.4%,0,,,,,,,,,,,,W (3x)
2012,13,4,9,30.8%,10-18,35.7%,122-139,46.7%,0-1,0.0%,0,,,,,,,,,,,,QF (Heraklion 10K)
2011,1,0,1,0.0%,0-2,0.0%,10-13,43.5%,0-1,0.0%,0,,,,,,,,,,,,R32 (Paros 10K)
Career,583,353,230,60.5%,761-574,57.0%,6471-5829,52.6%,74-56,56.9%,73,60.6%,47.8%,1.5%,4.0%,67.6%,58.9%,45.6%,54.6%,49.0%,51.8%,1.08,
