Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2021 US Open R64,L vs Mertens,33% (1/3),50% (3/6),0/0,0/0,30% (3/10),1/3,1/2,- (0/0),- (0/0)
2021 US Open R128,W vs Blinkova,50% (6/12),60% (6/10),2/5,1/4,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2019 W25 Obidos QF,W vs Kilnarova,50% (9/18),64% (7/11),2/3,1/2,56% (5/9),0/1,0/0,- (0/0),- (0/0)
2019 W25 Obidos R16,W vs Wargnier,54% (7/13),50% (8/16),2/2,1/1,22% (2/9),2/3,0/0,- (0/0),- (0/0)
2019 W25 Obidos R32,W vs Kulikova,50% (8/16),67% (4/6),2/4,1/2,60% (3/5),1/1,0/0,67% (4/6),60% (3/5)
2019 W60 Wiesbaden R16,L vs Zavatska,38% (9/24),23% (3/13),1/4,0/0,62% (8/13),10/12,0/1,- (0/0),- (0/0)
2019 W60 Wiesbaden R32,W vs Gervais,58% (7/12),38% (6/16),2/6,1/5,70% (14/20),4/5,0/0,- (0/0),- (0/0)
2019 W60 Istanbul QF,L vs Cepelova,53% (8/15),100% (1/1),0/0,0/0,40% (2/5),3/5,3/4,- (0/0),- (0/0)
2019 W60 Istanbul R16,W vs Cengiz,40% (6/15),75% (6/8),2/4,1/1,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2019 Fed Cup RR,W vs Juvan,48% (12/25),50% (5/10),2/3,1/2,60% (6/10),1/2,0/0,80% (4/5),75% (3/4)
2019 Fed Cup RR,L vs Boulter,45% (9/20),27% (3/11),1/5,0/0,58% (7/12),1/3,1/2,- (0/0),- (0/0)
2019 Fed Cup RR,L vs Galfi,22% (2/9),33% (1/3),0/0,0/0,58% (7/12),0/2,0/1,- (0/0),- (0/0)
2018 Taipei R16,L vs Liang,57% (4/7),0% (0/1),0/0,0/0,50% (4/8),1/3,1/2,- (0/0),- (0/0)
2018 Taipei R32,W vs Ng,53% (8/15),50% (4/8),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2018 Mumbai QF,L vs Khromacheva,47% (8/17),44% (4/9),1/2,0/0,50% (7/14),0/2,0/1,- (0/0),- (0/0)
2018 Mumbai R16,W vs Khazaniuk,67% (10/15),67% (6/9),2/5,1/4,38% (3/8),1/2,0/0,- (0/0),- (0/0)
2018 Mumbai R32,W vs Ng,50% (6/12),60% (6/10),2/4,1/2,88% (7/8),0/0,0/0,- (0/0),- (0/0)
2018 Moscow R16,L vs Pavlyuchenkova,15% (2/13),60% (3/5),0/6,0/0,50% (7/14),2/4,2/3,- (0/0),- (0/0)
2018 Linz R32,L vs Pliskova,45% (5/11),14% (1/7),0/0,0/0,50% (4/8),1/3,1/2,- (0/0),- (0/0)
2018 Moscow R32,L vs Flink,75% (6/8),63% (5/8),1/2,0/0,22% (2/9),2/4,0/1,- (0/0),- (0/0)
2021 (2 matches),,46.7%,56.3%,40.0%,25.0%,47.1%,33.3%,50.0%,-,-
2019 (10 matches),,46.1%,46.3%,45.2%,46.2%,56.4%,64.7%,50.0%,72.7%,66.7%
2018 (14 matches),,49.4%,44.3%,36.8%,55.6%,47.0%,43.2%,40.0%,-,-
2017 (31 matches),,50.6%,48.3%,41.6%,41.0%,52.0%,50.7%,58.3%,68.8%,44.6%
2016 (55 matches),,54.4%,49.7%,56.3%,53.6%,56.1%,55.4%,55.0%,66.7%,54.2%
Career (159 matches),,52.7%,49.1%,49.5%,48.5%,53.0%,50.2%,52.0%,64.1%,53.1%
