Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Dejana Radanovic [SRB],2,4,33.3%,4,1,3,25.0%,2015,2023,0,,,,,,,,,,
6,Maria Sakkari [GRE],3,3,50.0%,1,0,1,0.0%,2012,2015,0,,,,,,,,,,
5,Kathinka Von Deichmann [LIE],2,3,40.0%,0,0,0,-,2012,2024,0,,,,,,,,,,
5,Conny Perrin [SUI],3,2,60.0%,0,0,0,-,2016,2021,1,1.63,2.0%,3.9%,66.7%,70.6%,64.7%,68.6%,51.1%,0,66.7%
5,Richel Hogenkamp [NED],2,3,40.0%,1,1,0,100.0%,2015,2018,0,,,,,,,,,,
4,Panna Udvardy [HUN],0,4,0.0%,0,0,0,-,2021,2024,2,0.68,0.8%,3.9%,63.3%,54.3%,46.8%,51.6%,32.7%,60.0%,50.0%
4,Isabella Shinikova [BUL],2,2,50.0%,1,0,1,0.0%,2012,2022,2,0.92,1.4%,2.9%,68.1%,50.0%,38.6%,46.4%,49.3%,45.5%,43.5%
4,Anna Kalinskaya [RUS],2,2,50.0%,0,0,0,-,2016,2021,1,1.09,3.7%,3.7%,59.8%,59.2%,60.6%,59.8%,43.7%,50.0%,33.3%
4,Suzan Lamens [NED],2,2,50.0%,1,0,1,0.0%,2015,2021,0,,,,,,,,,,
4,Irina Khromacheva [RUS],3,1,75.0%,3,3,0,100.0%,2016,2018,2,0.94,0.5%,8.7%,68.4%,60.3%,41.5%,54.4%,42.9%,56.0%,38.1%
4,Quirine Lemoine [NED],0,4,0.0%,0,0,0,-,2014,2018,0,,,,,,,,,,
3,Louisa Chirico [USA],0,3,0.0%,1,0,1,0.0%,2019,2024,0,,,,,,,,,,
3,Ipek Oz [TUR],1,2,33.3%,1,0,1,0.0%,2021,2023,2,0.76,0.8%,6.4%,56.0%,47.1%,40.0%,44.0%,42.5%,36.8%,46.7%
3,Tamara Curovic [SRB],3,0,100.0%,0,0,0,-,2013,2023,0,,,,,,,,,,
3,Natalija Stevanovic [SRB],2,1,66.7%,0,0,0,-,2014,2023,1,0.43,0.0%,8.3%,58.3%,33.3%,33.3%,33.3%,28.6%,0.0%,50.0%
