Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Austin F,L vs Stearns,80% (8/10),43% (3/7),0/3,0/0,33% (2/6),4/6,0/1,67% (6/9),22% (2/9)
2025 US Open R16,L vs Krejcikova,41% (9/22),60% (6/10),1/9,0/8,50% (4/8),4/6,1/2,64% (9/14),29% (4/14)
2025 US Open R32,W vs Andreeva,89% (8/9),36% (5/14),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2025 Cincinnati R32,L vs Bouzas Maneiro,80% (4/5),17% (1/6),0/0,0/0,58% (7/12),2/4,1/2,- (0/0),- (0/0)
2025 Miami R64,W vs Putintseva,73% (8/11),45% (5/11),2/2,1/1,69% (11/16),2/3,0/0,80% (4/5),75% (3/4)
2024 US Open R64,L vs Badosa,43% (6/14),33% (2/6),0/0,0/0,58% (7/12),3/5,2/3,- (0/0),- (0/0)
2024 US Open R128,W vs Trevisan,50% (8/16),50% (5/10),2/4,1/2,82% (9/11),1/1,0/0,- (0/0),- (0/0)
2024 Cincinnati R32,W vs Kasatkina,56% (9/16),38% (5/13),2/3,1/1,87% (13/15),0/1,0/0,- (0/0),- (0/0)
2024 Wimbledon R128,L vs Pavlyuchenkova,86% (6/7),13% (1/8),0/0,0/0,25% (1/4),0/2,0/1,80% (4/5),0% (0/6)
2024 Charleston R64,W vs Kenin,100% (8/8),44% (4/9),2/3,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2024 Miami R32,L vs Rybakina,85% (11/13),29% (2/7),1/2,0/0,60% (6/10),0/2,0/1,80% (4/5),60% (3/5)
2023 US Open R32,L vs Muchova,42% (8/19),17% (1/6),0/0,0/0,60% (3/5),2/4,2/3,0% (0/3),0% (0/4)
2023 US Open R64,W vs Haddad Maia,69% (11/16),29% (2/7),2/6,1/3,0% (0/1),0/0,0/0,75% (3/4),100% (4/4)
2023 US Open R128,W vs Gracheva,57% (8/14),40% (4/10),2/5,1/3,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2023 Roland Garros R128,L vs Potapova,38% (3/8),0% (0/5),0/0,0/0,44% (4/9),2/4,1/2,- (0/0),- (0/0)
2022 US Open R128,L vs Siniakova,73% (8/11),36% (4/11),1/4,0/0,45% (5/11),0/2,0/1,- (0/0),- (0/0)
2022 San Jose R32,W vs Hunter,69% (9/13),60% (3/5),2/4,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2020 Australian Open R64,L vs Pavlyuchenkova,41% (9/22),29% (2/7),0/1,0/0,79% (11/14),8/10,4/5,0% (0/4),25% (1/4)
2020 Australian Open R128,W vs Pegula,50% (9/18),43% (3/7),2/2,1/1,78% (7/9),0/0,0/0,33% (2/6),83% (5/6)
2019 US Open R16,L vs Andreescu,43% (6/14),38% (3/8),1/1,0/0,54% (7/13),4/6,4/5,- (0/0),- (0/0)
2026 (1 matches),,80.0%,42.9%,0.0%,-,33.3%,66.7%,0.0%,66.7%,22.2%
2025 (4 matches),,61.7%,41.5%,38.5%,20.0%,59.0%,61.5%,50.0%,68.4%,38.9%
2024 (6 matches),,64.9%,35.8%,58.3%,75.0%,67.9%,36.4%,40.0%,80.0%,27.3%
2023 (4 matches),,52.6%,25.0%,36.4%,33.3%,52.6%,50.0%,60.0%,42.9%,50.0%
2022 (2 matches),,70.8%,43.8%,37.5%,100.0%,50.0%,0.0%,0.0%,-,-
Career (178 matches),,60.2%,46.0%,55.4%,51.6%,57.0%,51.4%,46.3%,60.2%,44.8%
