Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,23,15,8,65.2%,33-20,62.3%,279-237,54.1%,6-4,60.0%,23,75.1%,33.2%,6.8%,3.7%,68.9%,67.4%,51.1%,62.3%,42.6%,52.2%,1.13
Clay,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,62.5%,0.0%,4.3%,0.0%,67.4%,67.7%,33.3%,56.5%,25.5%,40.2%,0.59
Grass,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-1,0.0%,1,60.0%,20.0%,12.3%,1.4%,74.0%,63.0%,31.6%,54.8%,31.3%,43.8%,0.69
Grand Slams,7,3,4,42.9%,8-8,50.0%,79-78,50.3%,1-2,33.3%,7,76.3%,26.9%,6.3%,2.4%,75.1%,67.6%,47.2%,62.5%,39.7%,50.5%,1.06
Premiers,3,2,1,66.7%,4-2,66.7%,35-25,58.3%,0-1,0.0%,3,73.3%,44.8%,11.7%,5.0%,65.3%,64.1%,53.2%,60.4%,46.3%,53.9%,1.17
Internationals,5,4,1,80.0%,8-4,66.7%,71-56,55.9%,2-1,66.7%,5,77.4%,33.9%,6.3%,4.0%,65.7%,70.2%,48.9%,62.9%,43.4%,52.5%,1.17
Finals,1,0,1,0.0%,0-2,0.0%,11-14,44.0%,0-1,0.0%,1,66.7%,25.0%,2.6%,7.8%,59.7%,73.9%,35.5%,58.4%,38.0%,46.9%,0.91
Semi-finals,1,1,0,100.0%,2-0,100.0%,13-9,59.1%,1-0,100.0%,1,80.0%,36.4%,6.9%,6.9%,65.3%,68.1%,52.0%,62.5%,45.9%,53.5%,1.22
Quarter-finals,2,1,1,50.0%,2-3,40.0%,27-24,52.9%,0-1,0.0%,2,68.0%,40.0%,3.6%,3.1%,68.9%,60.7%,50.8%,57.7%,44.4%,51.9%,1.05
vs Righties,23,14,9,60.9%,31-22,58.5%,269-240,52.8%,5-4,55.6%,23,73.9%,32.3%,6.8%,3.5%,69.0%,66.9%,49.9%,61.6%,42.2%,51.6%,1.10
vs Lefties,2,1,1,50.0%,2-2,50.0%,23-22,51.1%,1-1,50.0%,2,77.3%,23.8%,8.3%,3.6%,70.2%,70.3%,50.0%,64.3%,35.2%,51.7%,0.98
vs Top 10,3,1,2,33.3%,3-4,42.9%,31-33,48.4%,0-1,0.0%,3,74.2%,25.0%,5.8%,1.7%,74.4%,68.0%,50.0%,63.4%,36.6%,49.2%,1.00
