Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,10,6,4,60.0%,14-10,58.3%,125-111,53.0%,4-1,80.0%,10,75.9%,29.6%,6.5%,3.4%,69.9%,68.6%,50.5%,63.1%,41.8%,51.9%,1.13,F (Austin)
2025,17,9,8,52.9%,20-18,52.6%,178-181,49.6%,3-4,42.9%,17,69.5%,29.8%,7.6%,4.2%,67.4%,65.0%,48.9%,59.7%,40.8%,50.2%,1.01,QF (Washington)
2024,32,16,16,50.0%,37-36,50.7%,353-339,51.0%,5-4,55.6%,31,73.1%,28.4%,8.6%,3.8%,65.6%,66.9%,46.8%,60.0%,41.7%,50.3%,1.04,QF (Toronto)
2023,15,8,7,53.3%,20-16,55.6%,179-157,53.3%,3-1,75.0%,15,77.4%,28.3%,6.7%,2.4%,66.7%,67.5%,51.8%,62.3%,41.0%,51.4%,1.09,R16 (Guadalajara)
2022,5,1,4,20.0%,4-8,33.3%,50-61,45.0%,0-0,-,5,64.3%,25.5%,4.0%,4.0%,63.6%,62.5%,50.4%,58.1%,40.7%,49.2%,0.97,R16 (San Jose)
2020,4,1,3,25.0%,3-6,33.3%,45-54,45.5%,1-1,50.0%,4,76.9%,20.0%,4.2%,3.7%,69.7%,63.3%,44.4%,57.6%,37.7%,48.0%,0.89,R32 (Auckland)
2019,15,7,8,46.7%,19-19,50.0%,172-185,48.2%,4-1,80.0%,15,69.1%,26.1%,4.4%,3.1%,65.7%,63.6%,49.1%,58.6%,39.8%,49.3%,0.96,R16 (2x)
2018,12,5,7,41.7%,12-16,42.9%,116-138,45.7%,0-0,-,12,63.5%,28.1%,3.7%,3.6%,65.8%,59.5%,47.6%,55.5%,40.0%,47.9%,0.90,R16 (Auckland)
2017,12,5,7,41.7%,12-16,42.9%,118-134,46.8%,1-1,50.0%,12,63.3%,28.3%,2.6%,3.3%,69.2%,58.3%,45.5%,54.3%,43.1%,48.7%,0.94,R16 (Acapulco)
2016,4,1,3,25.0%,3-6,33.3%,33-43,43.4%,0-0,-,4,63.2%,26.3%,2.7%,4.0%,62.5%,63.6%,42.9%,55.8%,37.8%,46.3%,0.86,R64 (Roland Garros)
2015,7,2,5,28.6%,5-12,29.4%,73-95,43.5%,1-2,33.3%,7,67.8%,14.8%,4.6%,3.9%,62.2%,60.3%,53.4%,57.7%,35.0%,46.2%,0.83,R16 (Auckland)
2014,11,5,6,45.5%,11-15,42.3%,116-131,47.0%,2-0,100.0%,11,-,-,2.9%,6.7%,62.0%,59.8%,45.2%,54.3%,41.8%,48.1%,0.91,R16 (Washington)
2013,4,1,3,25.0%,2-7,22.2%,25-51,32.9%,1-0,100.0%,4,-,-,2.7%,6.4%,54.9%,56.8%,40.6%,49.5%,37.0%,44.3%,0.73,R32 (Washington)
Career,148,67,81,45.3%,162-185,46.7%,1583-1680,48.5%,25-15,62.5%,147,70.6%,27.3%,5.6%,3.9%,65.8%,63.8%,47.9%,58.3%,40.6%,49.4%,0.98,
