Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,1,0,1,0.0%,1-0,100.0%,6-2,75.0%,0-0,-,1,71.4%,50.0%,4.7%,4.7%,67.4%,65.5%,50.0%,60.5%,51.1%,55.6%,1.29,R32 (Grado 125)
2024,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,66.7%,10.0%,6.0%,6.0%,78.0%,53.8%,63.6%,56.0%,31.3%,42.1%,0.71,R32 (Puerto Vallarta 125)
2023,19,15,4,78.9%,29-10,74.4%,214-144,59.8%,1-1,50.0%,8,77.3%,35.6%,4.7%,3.3%,64.2%,67.6%,50.5%,61.5%,43.2%,52.3%,1.12,W (2x)
2022,22,18,4,81.8%,38-13,74.5%,265-179,59.7%,1-0,100.0%,3,83.3%,32.4%,7.1%,4.7%,69.3%,70.7%,55.4%,66.0%,43.6%,55.1%,1.28,W (2x)
2020,5,3,2,60.0%,6-5,54.5%,44-42,51.2%,0-0,-,5,65.1%,37.2%,5.2%,3.0%,63.4%,59.2%,55.3%,57.8%,44.4%,50.4%,1.05,SF (Newport Beach)
2019,20,14,6,70.0%,30-16,65.2%,228-183,55.5%,1-1,50.0%,8,69.5%,38.6%,3.6%,2.3%,62.0%,61.9%,54.0%,58.9%,44.1%,51.1%,1.07,W (W100 Charleston SC)
2018,21,16,5,76.2%,33-15,68.8%,255-185,58.0%,3-1,75.0%,2,31.6%,33.3%,0.9%,2.6%,63.2%,51.4%,31.0%,43.9%,43.6%,43.8%,0.78,W (2x)
2017,39,29,10,74.4%,65-25,72.2%,500-327,60.5%,6-6,50.0%,0,,,,,,,,,,,,W (3x)
2016,35,22,13,62.9%,47-37,56.0%,410-361,53.2%,3-1,75.0%,0,,,,,,,,,,,,W (Charlottesville VA $50K)
2015,9,2,7,22.2%,8-15,34.8%,102-119,46.2%,0-2,0.0%,0,,,,,,,,,,,,R16 (2x)
2014,21,16,5,76.2%,29-13,69.0%,223-152,59.5%,2-2,50.0%,0,,,,,,,,,,,,W (2x)
2013,4,0,4,0.0%,2-8,20.0%,36-56,39.1%,0-0,-,0,,,,,,,,,,,,R32 (4x)
2012,8,5,3,62.5%,12-8,60.0%,104-93,52.8%,2-1,66.7%,0,,,,,,,,,,,,QF (2x)
2011,12,8,4,66.7%,16-12,57.1%,151-137,52.4%,3-4,42.9%,0,,,,,,,,,,,,SF (2x)
2010,2,1,1,50.0%,2-2,50.0%,18-19,48.6%,0-0,-,0,,,,,,,,,,,,R16 (Amelia Island FL 10K)
Career,219,149,70,68.0%,318-181,63.7%,2563-2011,56.0%,22-19,53.7%,28,70.4%,35.7%,4.5%,3.2%,64.5%,63.7%,51.7%,59.4%,43.5%,51.2%,1.07,
