Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,111,53,58,47.7%,127-137,48.1%,1236-1277,49.2%,23-12,65.7%,110,71.6%,27.8%,5.8%,4.0%,65.6%,64.5%,48.3%,58.9%,40.7%,49.7%,0.99
Clay,29,12,17,41.4%,30-36,45.5%,277-312,47.0%,2-0,100.0%,29,67.5%,25.7%,4.3%,3.6%,66.9%,61.3%,46.6%,56.4%,41.4%,48.7%,0.95
Grass,8,2,6,25.0%,5-12,29.4%,70-91,43.5%,0-3,0.0%,8,65.2%,25.7%,6.8%,2.8%,64.1%,62.5%,46.9%,56.9%,37.5%,47.3%,0.87
Grand Slams,51,19,32,37.3%,50-68,42.4%,512-586,46.6%,5-7,41.7%,51,70.4%,24.2%,4.6%,3.9%,66.1%,62.8%,46.8%,57.4%,39.6%,48.4%,0.93
Premiers,28,14,14,50.0%,32-31,50.8%,305-300,50.4%,5-2,71.4%,28,71.6%,30.6%,7.0%,3.3%,67.6%,64.0%,47.1%,58.5%,42.3%,50.4%,1.02
Internationals,23,9,14,39.1%,21-32,39.6%,235-281,45.5%,5-4,55.6%,23,68.8%,22.0%,5.2%,4.7%,63.4%,63.5%,48.5%,58.0%,38.7%,48.1%,0.92
Finals,1,0,1,0.0%,0-2,0.0%,11-14,44.0%,0-1,0.0%,1,66.7%,25.0%,2.6%,7.8%,59.7%,73.9%,35.5%,58.4%,38.0%,46.9%,0.91
Semi-finals,1,1,0,100.0%,2-0,100.0%,13-9,59.1%,1-0,100.0%,1,80.0%,36.4%,6.9%,6.9%,65.3%,68.1%,52.0%,62.5%,45.9%,53.5%,1.22
Quarter-finals,3,1,2,33.3%,2-5,28.6%,36-37,49.3%,0-2,0.0%,3,71.4%,30.6%,6.0%,2.6%,65.8%,61.1%,51.6%,57.9%,41.5%,50.3%,0.99
vs Righties,138,60,78,43.5%,146-177,45.2%,1448-1571,48.0%,22-14,61.1%,138,70.4%,26.6%,5.4%,3.9%,65.7%,63.6%,47.8%,58.2%,40.4%,49.1%,0.97
vs Lefties,9,6,3,66.7%,14-8,63.6%,122-100,55.0%,3-1,75.0%,9,73.2%,35.5%,7.7%,3.3%,67.3%,66.1%,49.8%,60.7%,43.9%,52.6%,1.12
vs Top 10,18,3,15,16.7%,10-32,23.8%,160-232,40.8%,2-5,28.6%,18,65.7%,18.4%,4.0%,3.2%,66.4%,61.5%,45.9%,56.3%,34.8%,45.5%,0.80
