Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Austin F,L vs Stearns,0.92,0.85,67.5,3.7,2.6%,53.8%,2.6%,63.2%,25.0%,52.1%
2025 US Open R16,L vs Krejcikova,0.82,0.93,92.0,29.0,3.6%,66.1%,3.8%,50.9%,39.7%,53.3%
2025 US Open R32,W vs Andreeva,1.14,1.57,48.5,2.8,3.6%,60.7%,4.2%,70.8%,46.7%,48.3%
2025 Cincinnati R32,L vs Bouzas Maneiro,0.91,0.70,49.8,2.4,0.0%,46.9%,3.1%,50.0%,55.2%,22.2%
2025 Miami R64,W vs Putintseva,1.13,1.25,55.6,3.7,8.0%,46.0%,2.1%,72.3%,53.5%,37.5%
2024 US Open R64,L vs Badosa,0.95,0.74,51.6,2.2,9.8%,53.7%,5.4%,48.6%,45.7%,29.4%
2024 US Open R128,W vs Trevisan,1.00,1.32,51.8,2.4,7.7%,53.8%,7.9%,68.4%,42.5%,60.5%
2024 Cincinnati R32,W vs Kasatkina,1.02,1.23,58.2,2.2,18.0%,64.0%,12.8%,53.2%,51.2%,48.8%
2024 Wimbledon R128,L vs Pavlyuchenkova,0.98,0.77,54.9,2.4,6.9%,62.1%,8.7%,60.9%,38.5%,21.6%
2024 Charleston R64,W vs Kenin,1.01,1.88,39.6,2.0,24.0%,72.0%,19.0%,76.2%,44.4%,52.8%
2024 Miami R32,L vs Rybakina,0.93,0.88,85.1,2.5,4.0%,54.0%,15.6%,73.3%,35.2%,34.6%
2023 US Open R32,L vs Muchova,1.01,0.69,47.7,2.8,0.0%,60.5%,3.0%,54.5%,28.9%,28.6%
2023 US Open R64,W vs Haddad Maia,1.16,1.43,57.2,2.2,5.4%,70.3%,9.1%,69.7%,35.9%,38.2%
2023 US Open R128,W vs Gracheva,1.14,1.55,41.8,2.2,9.7%,64.5%,7.1%,64.3%,51.5%,45.2%
2023 Roland Garros R128,L vs Potapova,0.96,0.61,41.7,2.4,0.0%,46.7%,0.0%,48.3%,25.0%,42.3%
2022 US Open R128,L vs Siniakova,0.87,0.80,53.9,2.3,2.3%,51.2%,0.0%,60.0%,36.0%,46.8%
2022 San Jose R32,W vs Hunter,1.08,1.87,45.9,2.0,7.1%,67.9%,20.8%,79.2%,52.2%,40.0%
2020 Australian Open R64,L vs Pavlyuchenkova,1.00,0.80,71.3,2.6,0.0%,48.1%,0.0%,61.5%,34.9%,37.5%
2020 Australian Open R128,W vs Pegula,1.13,1.20,70.1,2.5,4.4%,55.6%,4.8%,61.9%,45.2%,43.2%
2019 US Open R16,L vs Andreescu,1.01,0.76,51.6,2.3,0.0%,40.5%,10.0%,60.0%,33.3%,42.5%
2026 (1 matches),,0.92,0.85,67.5,3.7,2.6%,53.8%,2.6%,63.2%,25.0%,52.1%
2025 (4 matches),,0.98,1.05,66.4,3.7,4.2%,55.4%,3.2%,60.3%,47.3%,42.9%
2024 (6 matches),,0.98,1.04,59.1,2.3,11.1%,59.0%,11.4%,62.6%,42.4%,41.2%
2023 (4 matches),,1.07,0.99,47.6,2.4,3.7%,61.0%,4.9%,59.3%,35.5%,38.1%
2022 (2 matches),,0.95,1.08,51.1,2.2,4.2%,57.7%,7.8%,67.2%,41.1%,44.8%
Career (178 matches),,1.02,1.06,57.1,2.7,3.2%,57.4%,2.8%,57.7%,43.9%,44.4%
