Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Austin F,L vs Stearns,20,38,0.5,11.3%,21.5%,18,32,0.6,11.5%,20.5%,5.1%,6.4%,0.8,14.1%,16.9%
2025 US Open R16,L vs Krejcikova,35,43,0.8,15.1%,18.5%,31,40,0.8,14.2%,18.3%,6.4%,6.9%,0.7,19.0%,27.2%
2025 US Open R32,W vs Andreeva,23,27,0.9,20.7%,24.3%,21,24,0.9,21.4%,24.5%,12.2%,7.1%,0.3,5.4%,21.6%
2025 Cincinnati R32,L vs Bouzas Maneiro,14,29,0.5,11.7%,24.2%,13,27,0.5,11.5%,23.9%,8.0%,3.5%,0.7,13.3%,18.3%
2025 Miami R64,W vs Putintseva,36,49,0.7,20.0%,27.2%,31,43,0.7,18.6%,25.7%,9.0%,8.4%,0.3,5.6%,18.3%
2024 US Open R64,L vs Badosa,24,37,0.6,16.3%,25.2%,18,32,0.6,14.8%,26.2%,10.7%,4.1%,0.8,10.9%,13.6%
2024 US Open R128,W vs Trevisan,21,28,0.8,13.5%,18.1%,15,25,0.6,10.8%,18.0%,5.8%,2.9%,0.6,11.6%,19.4%
2024 Cincinnati R32,W vs Kasatkina,42,44,1.0,23.5%,24.6%,27,39,0.7,18.6%,26.9%,12.4%,4.1%,0.5,10.1%,19.6%
2024 Wimbledon R128,L vs Pavlyuchenkova,17,14,1.2,13.3%,10.9%,13,13,1.0,10.7%,10.7%,5.8%,4.1%,1.0,16.4%,16.4%
2024 Charleston R64,W vs Kenin,30,23,1.3,25.4%,19.5%,20,20,1.0,21.3%,21.3%,12.8%,7.4%,0.6,15.3%,27.1%
2024 Miami R32,L vs Rybakina,40,40,1.0,19.9%,19.9%,31,39,0.8,18.0%,22.7%,13.4%,4.1%,1.2,19.9%,16.4%
2023 US Open R32,L vs Muchova,22,39,0.6,15.3%,27.1%,21,38,0.6,14.9%,27.0%,9.2%,5.0%,1.8,17.4%,9.7%
2023 US Open R64,W vs Haddad Maia,31,35,0.9,21.7%,24.5%,26,33,0.8,20.5%,26.0%,15.7%,3.1%,0.6,12.6%,20.3%
2023 US Open R128,W vs Gracheva,23,20,1.2,18.7%,16.3%,18,17,1.1,16.4%,15.5%,14.5%,1.8%,0.5,9.8%,19.5%
2023 Roland Garros R128,L vs Potapova,11,21,0.5,9.7%,18.6%,11,19,0.6,10.6%,18.3%,8.7%,1.9%,1.6,23.0%,14.2%
2022 US Open R128,L vs Siniakova,19,52,0.4,10.6%,28.9%,18,48,0.4,10.8%,28.7%,7.8%,2.4%,0.6,16.1%,28.3%
2022 San Jose R32,W vs Hunter,17,17,1.0,17.9%,17.9%,10,16,0.6,12.3%,19.8%,7.4%,4.9%,0.5,14.7%,28.4%
2020 Australian Open R64,L vs Pavlyuchenkova,31,16,1.9,16.4%,8.5%,31,16,1.9,17.0%,8.8%,,,1.4,22.8%,15.9%
2020 Australian Open R128,W vs Pegula,27,24,1.1,16.3%,14.5%,27,24,1.1,17.6%,15.7%,,,0.9,16.3%,18.1%
2019 US Open R16,L vs Andreescu,25,24,1.0,15.2%,14.6%,21,22,1.0,14.5%,15.2%,10.3%,2.8%,1.3,20.1%,15.9%
Career (48 matches),,1188,1474,0.8,16.8%,20.9%,1037,1344,0.8,16.0%,20.8%,9.6%,4.6%,0.9,14.9%,17.1%
