Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),90,814,42,1836,34,1801,53,1724,73,1627,5,7385,,
2025,117,652,43,1825,39,1795,62,1719,78,1622,2,8485
2024,68,916,41,1821,40,1785,38,1746,105,1559,5,6108
2023,81,868,51,1806,48,1760,42,1743,88,1574,,
2022,133,469,63,1774,63,1725,54,1718,,,,
2021,300,224,,,,,,,,,,
2020,89,836,,,,,,,,,67,1369
2019,81,761,65,1789,72,1731,54,1711,105,1562,90,1044
2018,90,673,92,1707,93,1655,70,1671,130,1495,177,384
2017,94,700,136,1609,118,1608,121,1543,143,1441,153,475
2016,135,448,137,1612,143,1565,91,1625,148,1460,69,1160
2015,309,136,149,1565,153,1525,123,1556,,,128,534
2014,104,558,100,1708,116,1601,52,1710,133,1489,152,432
2013,365,121,259,1390,263,1352,243,1342,210,1337,197,353
2012,495,61,,,,,,,,,542,70
2011,430,89,,,,,,,,,234,305
