Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Austin F,L vs Stearns,3.3,3.4,3.3,48.7%,43.8%,48.0%,28.6%,56.7%,12.6%,1.5,1.3,-10.5,-11.8
2025 US Open R16,L vs Krejcikova,3.6,3.5,3.8,53.1%,50.0%,51.9%,57.1%,39.5%,22.7%,5.5,5.4,1.5,1.0
2025 US Open R32,W vs Andreeva,3.3,3.4,3.1,50.0%,62.5%,66.7%,100.0%,35.3%,13.3%,-3.0,-9.4,6.0,7.7
2025 Cincinnati R32,L vs Bouzas Maneiro,3.4,3.8,2.9,43.8%,36.4%,66.7%,50.0%,57.9%,10.1%,-8.5,-10.4,2.0,3.4
2025 Miami R64,W vs Putintseva,3.5,3.2,3.8,50.0%,56.3%,61.5%,55.6%,52.6%,14.2%,-5.0,-4.3,5.0,5.0
2024 Cincinnati R32,W vs Kasatkina,3.4,3.5,3.3,54.1%,56.8%,61.5%,45.5%,52.3%,21.7%,-13.5,-13.6,-1.5,-1.8
2024 Charleston R64,W vs Kenin,3.0,2.3,3.4,54.3%,65.4%,57.1%,100.0%,45.5%,25.3%,2.0,3.6,-1.0,-1.8
2024 Miami R32,L vs Rybakina,3.4,3.4,3.3,45.7%,50.0%,50.0%,70.0%,58.1%,19.8%,0.5,0.4,1.0,1.2
2023 US Open R32,L vs Muchova,4.1,4.0,4.3,40.3%,44.9%,41.7%,54.5%,56.5%,18.0%,5.5,4.6,-14.0,-17.9
2023 Roland Garros R128,L vs Potapova,3.3,3.1,3.5,47.8%,25.0%,44.4%,100.0%,55.5%,27.9%,-9.0,-13.8,-4.5,-11.3
2023 Roland Garros Q3,L vs Timofeeva,4.7,4.4,5.0,58.2%,56.6%,47.4%,54.5%,47.4%,18.4%,7.5,6.9,3.0,2.7
2022 San Jose R32,W vs Hunter,3.7,3.2,4.3,71.7%,46.4%,33.3%,80.0%,69.3%,4.8%,-1.0,-1.2,1.0,2.6
2019 US Open R16,L vs Andreescu,3.1,3.4,2.9,43.5%,46.3%,36.4%,50.0%,48.6%,20.0%,5.0,7.2,-5.5,-8.0
2019 US Open R32,W vs Cirstea,3.0,2.8,3.2,51.2%,66.7%,60.0%,50.0%,48.1%,19.6%,-0.5,-1.1,9.0,20.9
2019 US Open R64,W vs Halep,3.6,3.7,3.4,47.4%,54.0%,46.7%,33.3%,39.9%,8.4%,-5.0,-6.7,3.5,3.2
2019 Wimbledon R64,L vs Bertens,3.8,4.0,3.5,43.6%,57.7%,52.6%,38.5%,55.1%,37.5%,-2.0,-1.6,-5.0,-6.7
2019 Miami R64,L vs Halep,4.8,4.5,5.2,41.9%,43.5%,30.8%,36.4%,55.4%,22.1%,-1.5,-1.5,-1.0,-1.5
2018 Roland Garros R64,L vs Halep,4.3,4.4,4.2,42.1%,29.6%,47.1%,37.5%,60.3%,18.2%,-4.5,-4.1,-6.0,-9.7
2018 ITF Dothan R32,W vs Eikeri,5.3,5.6,5.2,48.8%,63.6%,52.2%,76.9%,63.7%,11.8%,19.0,13.4,3.5,4.7
2017 ITF Waco F,W vs Tomljanovic,4.2,3.8,4.6,55.6%,46.7%,38.9%,61.5%,62.9%,40.2%,0.5,0.3,0.5,1.0
Last 52 Weeks (4 matches),,3.4,3.5,3.4,49.5%,48.5%,54.3%,52.6%,46.9%,16.8%,-1.1,-1.4,-0.3,-0.3
Career (25 matches),,3.8,3.7,3.8,48.3%,49.7%,48.8%,52.1%,53.2%,20.0%,-0.3,-0.3,-1.4,-1.8
