Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R64,L vs Badosa,93.9,99.4,7.2,101.1,98.6,112,68,82.3,7.0,79.7,93.0,94,70
2024 US Open R128,W vs Trevisan,92.9,99.2,12.2,106.1,94.9,117,64,82.3,8.6,81.3,84.3,100,62
2023 US Open R32,L vs Muchova,91.3,95.9,6.8,99.6,90.5,111,80,83.4,4.3,80.0,,92,71
2023 US Open R64,W vs Haddad Maia,93.5,100.5,4.8,102.7,95.5,113,91,82.8,6.3,,74.0,94,70
2023 US Open R128,W vs Gracheva,92.5,98.3,6.6,102.9,97.3,114,79,82.7,4.5,,,90,75
2022 US Open R128,L vs Siniakova,85.1,89.1,8.7,93.3,87.5,105,68,79.9,7.1,77.7,,91,65
2019 US Open R16,L vs Andreescu,92.3,96.1,4.8,98.2,94.7,106,84,84.3,3.4,82.0,,92,77
2019 US Open R32,W vs Cirstea,87.3,91.5,6.1,92.1,85.9,102,77,77.9,4.6,78.6,,86,71
2019 US Open R64,W vs Halep,90.9,94.9,6.1,96.8,92.6,106,78,82.1,4.0,83.3,,90,74
2019 Wimbledon R64,L vs Bertens,92.2,97.1,5.7,98.9,96.9,108,85,84.2,4.4,83.4,87.5,93,74
2019 Roland Garros R128,L vs Muguruza,86.3,88.2,7.6,,,106,71,80.1,4.2,,,88,70
2018 US Open R64,L vs Ostapenko,82.1,84.6,6.5,88.0,83.4,98,71,75.5,5.2,79.0,,83,66
2017 US Open R128,L vs Bogdan,86.2,88.9,6.2,90.7,88.0,102,74,79.1,3.2,80.0,,87,72
2017 Roland Garros R128,W vs Kato,83.9,85.4,5.0,,,95,71,80.1,4.8,,,92,73
2016 US Open R128,L vs Wozniacki,88.3,92.6,6.3,91.5,91.0,105,77,74.8,3.6,74.3,70.0,80,66
2016 Roland Garros R64,L vs Svitolina,86.4,93.3,6.0,,,101,83,77.8,6.0,,,95,70
2015 Australian Open R128,L vs Wozniacki,93.9,97.4,5.2,,,108,83,84.9,4.9,,,96,76
2014 US Open R128,L vs Williams,90.7,95.2,5.3,,,102,78,82.5,4.1,,,89,74
2014 Roland Garros R32,L vs Suarez Navarro,94.2,96.1,5.9,,,108,83,87.4,7.0,,,95,73
2014 Roland Garros R64,W vs Cornet,92.6,96.0,4.7,,,106,84,88.0,3.7,,,96,79
Career (20 matches),,89.7,93.6,6.4,96.4,92.0,117,64,81.8,5.0,80.5,83.1,100,62
