Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Australian Open R64,L vs Fritz,4.5,5.0,4.0,32.3%,36.7%,45.5%,37.5%,49.8%,9.6%,-4.0,-3.7,-9.5,-9.4
2024 Estoril SF,L vs Hurkacz,4.2,4.8,3.7,43.6%,59.5%,55.6%,35.3%,48.7%,13.7%,6.5,4.7,2.0,1.6
2024 Australian Open R128,L vs Oconnell,4.0,4.2,3.7,43.6%,46.1%,65.5%,66.7%,50.8%,6.3%,21.5,8.4,-11.0,-4.7
2023 Shanghai R64,L vs Medvedev,6.0,6.9,4.9,43.6%,34.6%,60.0%,44.0%,56.2%,11.5%,-2.5,-1.5,-2.0,-1.7
2023 Indian Wells R32,W vs Ruud,4.4,5.0,4.0,47.7%,56.3%,63.2%,57.9%,57.2%,3.3%,14.0,8.6,-1.5,-1.3
2023 Indian Wells R64,W vs Nishioka,4.2,4.1,4.3,63.0%,52.6%,53.8%,50.0%,48.3%,4.4%,5.0,6.3,-6.5,-7.5
2023 Australian Open R128,L vs Korda,4.2,4.3,4.0,47.5%,46.8%,38.1%,45.5%,47.7%,9.8%,11.5,6.9,-13.5,-8.2
2022 Vienna R32,L vs Sinner,4.5,5.6,3.1,35.3%,39.1%,40.0%,40.0%,51.2%,10.7%,-1.5,-1.9,-1.0,-1.3
2022 Astana R32,L vs Djokovic,5.3,6.2,4.3,38.5%,33.3%,37.5%,7.1%,51.5%,8.5%,-3.5,-4.2,-5.5,-7.4
2022 Wimbledon QF,L vs Kyrgios,3.4,3.8,3.0,38.8%,74.4%,55.6%,54.5%,53.7%,15.2%,18.5,13.7,5.5,5.2
2022 Wimbledon R16,W vs De Minaur,5.1,5.1,5.1,41.9%,56.2%,51.1%,60.3%,54.4%,16.9%,39.5,9.7,3.0,1.0
2022 Rome R64,W vs Passaro,5.1,4.8,5.4,53.7%,65.5%,53.3%,66.7%,57.4%,9.6%,9.0,6.8,7.0,7.7
2022 Madrid R64,W vs Tiafoe,3.6,3.8,3.3,50.8%,78.9%,83.3%,71.4%,50.0%,4.3%,12.5,18.1,4.5,6.7
2022 Belgrade R32,L vs Rune,5.6,5.7,5.5,41.3%,50.0%,47.4%,30.0%,48.6%,11.9%,8.0,6.6,-8.5,-6.7
2021 Gstaad QF,L vs Gaston,3.9,3.4,4.3,53.1%,52.9%,46.7%,28.6%,56.1%,12.3%,11.0,6.8,-9.5,-8.4
2021 Madrid QF,L vs Berrettini,3.6,3.9,3.3,42.7%,46.7%,53.3%,44.4%,56.0%,15.5%,7.5,6.1,-7.5,-8.1
2021 Estoril QF,L vs Norrie,4.8,4.2,5.4,50.5%,40.9%,43.8%,52.6%,55.8%,3.5%,-1.0,-0.5,-4.5,-2.7
2021 Santiago F,W vs Bagnis,3.4,3.1,3.8,55.1%,46.7%,50.0%,41.7%,38.5%,4.6%,0.5,0.5,2.5,1.5
2020 Vienna R16,L vs Thiem,3.6,3.7,3.6,37.7%,41.2%,37.5%,57.1%,56.8%,5.0%,-6.5,-8.4,0.0,0.0
2020 Rio De Janeiro F,W vs Mager,2.6,2.6,2.6,50.4%,57.1%,50.0%,0.0%,47.4%,18.3%,11.0,18.0,7.0,12.1
Career (41 matches),,4.2,4.4,4.1,45.4%,51.8%,52.8%,51.6%,51.2%,8.9%,6.9,5.2,-0.1,-0.1
