Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,4,1,3,25.0%,3-8,27.3%,57-61,48.3%,0-3,0.0%,4,74.1%,24.6%,5.7%,4.9%,60.6%,69.2%,44.1%,59.3%,36.3%,48.3%,0.89,R16 (Santiago)
2025,13,6,7,46.2%,18-18,50.0%,170-173,49.6%,2-3,40.0%,10,76.9%,19.2%,6.1%,2.2%,65.5%,69.1%,54.7%,64.1%,36.8%,49.9%,1.02,R16 (2x)
2024,19,9,10,47.4%,24-25,49.0%,243-244,49.9%,5-4,55.6%,19,79.4%,19.8%,5.6%,4.6%,62.9%,71.7%,48.7%,63.2%,36.8%,49.9%,1.00,SF (2x)
2023,39,21,18,53.8%,51-46,52.6%,481-473,50.4%,13-7,65.0%,37,79.0%,22.2%,5.5%,3.9%,62.1%,71.2%,51.0%,63.5%,37.0%,50.0%,1.01,QF (2x)
2022,41,18,23,43.9%,48-65,42.5%,498-564,46.9%,5-8,38.5%,41,70.2%,24.2%,3.3%,4.0%,62.2%,66.0%,47.2%,58.9%,38.2%,48.6%,0.93,SF (Houston)
2021,40,22,18,55.0%,59-50,54.1%,544-512,51.5%,6-9,40.0%,39,76.9%,26.9%,5.5%,2.9%,61.8%,68.5%,51.2%,61.9%,39.5%,50.7%,1.03,W (Santiago)
2020,30,18,12,60.0%,46-38,54.8%,409-398,50.7%,6-4,60.0%,30,74.9%,26.1%,5.6%,5.1%,61.4%,70.1%,47.8%,61.5%,39.2%,50.1%,1.02,W (2x)
2019,56,32,24,57.1%,71-64,52.6%,697-687,50.4%,18-14,56.3%,56,77.9%,22.5%,5.6%,3.2%,60.9%,70.8%,50.7%,63.0%,36.8%,50.0%,0.99,W (2x)
2018,3,0,3,0.0%,2-7,22.2%,41-52,44.1%,1-3,25.0%,3,64.4%,24.4%,4.8%,4.8%,56.2%,64.6%,48.4%,57.5%,38.3%,48.1%,0.90,
2017,4,2,2,50.0%,9-7,56.3%,82-73,52.9%,2-1,66.7%,4,80.3%,27.6%,8.3%,5.0%,58.3%,69.9%,51.5%,62.2%,40.0%,50.8%,1.06,
2016,4,1,3,25.0%,3-7,30.0%,44-53,45.4%,1-1,50.0%,4,66.7%,25.5%,6.1%,5.0%,52.5%,70.1%,50.0%,60.5%,39.6%,48.7%,1.00,
2015,3,3,0,100.0%,8-2,80.0%,63-41,60.6%,1-1,50.0%,0,,,,,,,,,,,,
2014,5,2,3,40.0%,7-8,46.7%,69-67,50.7%,0-1,0.0%,2,45.5%,21.7%,2.7%,3.4%,64.2%,56.8%,32.1%,48.0%,39.5%,43.6%,0.76,
2013,6,2,4,33.3%,8-11,42.1%,90-104,46.4%,0-1,0.0%,2,87.0%,13.0%,4.3%,5.1%,59.4%,74.4%,58.9%,68.1%,33.6%,50.5%,1.05,R16 (Santiago)
2012,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,
Career,268,137,131,51.1%,357-358,49.9%,3495-3514,49.9%,60-60,50.0%,251,75.8%,23.7%,5.2%,3.8%,61.6%,69.4%,49.7%,61.8%,37.9%,49.8%,0.99,
