Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,1,50.0%,30.0%,1.5%,7.5%,59.7%,60.0%,33.3%,49.3%,36.1%,43.0%,0.71,R32 (Cap Cana)
2025,42,35,7,83.3%,72-28,72.0%,538-376,58.9%,8-3,72.7%,42,77.6%,40.0%,4.6%,3.7%,61.6%,68.0%,51.1%,61.5%,45.0%,53.3%,1.17,W (5x)
2024,15,6,9,40.0%,16-22,42.1%,178-187,48.8%,2-3,40.0%,15,72.4%,25.1%,4.9%,4.3%,60.3%,65.0%,50.1%,59.1%,39.4%,49.3%,0.96,QF (2x)
2023,14,9,5,64.3%,20-11,64.5%,165-137,54.6%,2-0,100.0%,14,79.5%,28.1%,6.3%,3.7%,64.5%,70.7%,54.5%,64.9%,41.3%,52.3%,1.18,SF (2x)
2018,63,47,16,74.6%,95-46,67.4%,748-580,56.3%,9-4,69.2%,61,79.2%,33.0%,5.9%,4.8%,59.5%,71.4%,51.4%,63.3%,42.3%,52.7%,1.15,W (3x)
2017,32,15,17,46.9%,36-39,48.0%,363-371,49.5%,5-10,33.3%,32,74.4%,24.8%,6.2%,5.7%,56.3%,69.5%,49.4%,60.7%,38.4%,49.6%,0.98,SF (Bangkok)
2016,23,11,12,47.8%,22-27,44.9%,223-246,47.5%,2-5,28.6%,22,73.2%,23.1%,3.6%,3.6%,59.3%,68.4%,47.3%,59.8%,38.1%,49.1%,0.95,W (Lima)
2015,34,14,20,41.2%,31-45,40.8%,339-380,47.1%,6-4,60.0%,32,66.5%,27.3%,4.1%,4.2%,57.5%,64.3%,46.5%,56.8%,39.8%,48.3%,0.92,SF (2x)
2014,18,5,13,27.8%,14-28,33.3%,190-224,45.9%,4-6,40.0%,18,68.5%,24.0%,5.6%,5.0%,56.2%,69.2%,42.6%,57.5%,37.3%,47.6%,0.88,R16 (5x)
2013,11,6,5,54.5%,13-13,50.0%,119-119,50.0%,0-2,0.0%,11,66.7%,35.3%,3.5%,5.2%,53.5%,63.7%,48.9%,56.8%,42.5%,49.7%,0.99,QF (2x)
2012,1,0,1,0.0%,1-2,33.3%,7-13,35.0%,0-0,-,1,40.0%,30.0%,2.7%,10.8%,48.6%,52.8%,34.2%,43.2%,38.6%,41.2%,0.68,R32 (Santiago)
Career,254,148,106,58.3%,320-263,54.9%,2878-2645,52.1%,38-37,50.7%,249,74.2%,30.1%,5.1%,4.5%,58.9%,68.4%,49.1%,60.5%,40.9%,50.7%,1.03,
