Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,1,0,1,0.0%,1-2,33.3%,15-16,48.4%,0-1,0.0%,0,,,,,,,,,,,,R32 (W75 Doksy - Stare Splavy)
2023,2,1,1,50.0%,2-1,66.7%,15-10,60.0%,0-0,-,0,,,,,,,,,,,,R16 (W25 Reims)
2014,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,0,,,,,,,,,,,,R32 (Prague 100K)
2013,5,5,0,100.0%,10-2,83.3%,71-42,62.8%,1-1,50.0%,0,,,,,,,,,,,,W (Prague 100K)
2012,5,5,0,100.0%,10-1,90.9%,67-41,62.0%,1-0,100.0%,0,,,,,,,,,,,,W (Prague 100K)
2010,3,1,2,33.3%,4-4,50.0%,45-44,50.6%,2-1,66.7%,0,,,,,,,,,,,,R16 (Bronx NY 100K)
2009,1,0,1,0.0%,1-2,33.3%,15-15,50.0%,0-1,0.0%,0,,,,,,,,,,,,R32 (Ortisei 100K)
2008,6,3,3,50.0%,9-6,60.0%,76-71,51.7%,2-1,66.7%,0,,,,,,,,,,,,SF (Poitiers 100K)
2006,2,0,2,0.0%,1-4,20.0%,19-28,40.4%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2005,20,18,2,90.0%,37-9,80.4%,259-165,61.1%,3-1,75.0%,0,,,,,,,,,,,,W (3x)
2004,28,20,8,71.4%,44-19,69.8%,336-235,58.8%,5-4,55.6%,0,,,,,,,,,,,,W (2x)
2003,18,12,6,66.7%,26-15,63.4%,211-170,55.4%,3-3,50.0%,0,,,,,,,,,,,,F (Valasske Mezirici 25K)
2001,4,2,2,50.0%,5-5,50.0%,50-48,51.0%,1-1,50.0%,0,,,,,,,,,,,,QF (Prague 10K)
Career,96,67,29,69.8%,150-72,67.6%,1187-897,57.0%,18-14,56.3%,0,,,,,,,,,,,,
