Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
15,Samantha Stosur [AUS],11,4,73.3%,11,9,2,81.8%,2006,2016,13,1.04,8.0%,4.4%,64.7%,70.9%,50.7%,63.8%,37.7%,65.2%,35.6%
10,Dominika Cibulkova [SVK],5,5,50.0%,5,2,3,40.0%,2008,2017,10,0.98,10.4%,6.0%,64.5%,69.6%,44.0%,60.5%,38.8%,59.7%,36.5%
10,Petra Kvitova [CZE],0,10,0.0%,5,1,4,20.0%,2012,2017,9,0.72,6.3%,6.6%,61.5%,64.5%,46.1%,57.5%,30.8%,57.3%,34.4%
10,Serena Williams [USA],0,10,0.0%,2,1,1,50.0%,2007,2017,10,0.76,4.9%,5.7%,61.2%,62.0%,43.3%,54.8%,34.3%,51.1%,37.3%
10,Francesca Schiavone [ITA],7,3,70.0%,1,1,0,100.0%,2007,2016,8,1.19,4.3%,4.9%,63.4%,68.8%,49.1%,61.6%,45.6%,55.0%,43.5%
10,Klara Koukalova [CZE],4,6,40.0%,3,2,1,66.7%,2005,2013,0,,,,,,,,,,
9,Karolina Pliskova [CZE],2,7,22.2%,6,2,4,33.3%,2012,2018,8,0.91,5.6%,5.4%,60.3%,71.0%,48.5%,62.1%,34.5%,54.2%,27.9%
9,Ana Ivanovic [SRB],6,3,66.7%,2,2,0,100.0%,2007,2015,8,0.96,4.0%,5.1%,61.1%,66.0%,52.1%,60.6%,37.8%,62.3%,40.0%
9,Svetlana Kuznetsova [RUS],4,5,44.4%,5,2,3,40.0%,2007,2015,7,1.10,6.2%,3.2%,62.3%,69.4%,53.5%,63.4%,40.2%,63.8%,52.2%
9,Jelena Jankovic [SRB],2,7,22.2%,4,1,3,25.0%,2006,2014,8,0.84,4.0%,5.7%,62.0%,67.1%,40.7%,57.0%,36.0%,61.7%,39.0%
8,Victoria Azarenka [BLR],2,6,25.0%,1,0,1,0.0%,2007,2018,8,0.83,5.9%,5.1%,63.6%,65.1%,42.7%,56.9%,35.8%,52.5%,41.9%
8,Caroline Wozniacki [DEN],3,5,37.5%,3,2,1,66.7%,2010,2017,8,0.91,6.0%,6.0%,61.7%,70.4%,48.0%,61.8%,34.7%,58.6%,29.2%
8,Andrea Petkovic [GER],3,5,37.5%,5,2,3,40.0%,2007,2016,7,0.96,6.4%,7.0%,60.0%,74.2%,42.9%,61.7%,36.8%,64.3%,34.7%
8,Na Li [CHN],1,7,12.5%,5,0,5,0.0%,2005,2014,7,0.85,3.0%,7.5%,59.6%,67.4%,42.1%,57.2%,36.3%,56.1%,38.6%
8,Kaia Kanepi [EST],6,2,75.0%,4,3,1,75.0%,2008,2013,7,1.18,7.0%,5.4%,61.6%,69.1%,52.0%,62.5%,44.2%,64.0%,41.5%
