Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2018 Quebec City R32,L vs Jabeur,25% (4/16),50% (2/4),0/1,29% (5/17),60% (3/5),2/2,1/1,3/4,0/0,1/2
2018 US Open R64,L vs Barty,9% (1/11),100% (1/1),0/2,40% (4/10),25% (1/4),1/1,0/0,3/4,0/0,1/1
2018 US Open R128,W vs Martic,40% (4/10),75% (3/4),1/1,40% (4/10),75% (3/4),2/3,2/2,0/0,1/1,0/0
2018 Montreal R32,L vs Goerges,31% (4/13),50% (2/4),0/2,29% (4/14),25% (1/4),1/1,0/0,1/2,0/0,0/1
2018 Montreal R64,W vs Saville,69% (11/16),82% (9/11),4/8,63% (10/16),20% (2/10),4/7,0/0,2/2,0/0,1/1
2018 Wimbledon R32,L vs Makarova,14% (2/14),50% (1/2),0/2,38% (5/13),40% (2/5),1/1,1/1,0/1,0/0,0/0
2018 Wimbledon R64,W vs Radwanska,45% (5/11),60% (3/5),0/1,27% (3/11),67% (2/3),3/3,2/3,1/1,1/2,0/0
2018 Wimbledon R128,W vs Bondarenko,20% (2/10),100% (2/2),0/0,10% (1/10),100% (1/1),2/2,2/2,0/0,1/1,0/0
2018 Mallorca QF,L vs Maria,38% (6/16),83% (5/6),2/5,38% (6/16),17% (1/6),1/4,0/0,3/3,0/0,0/0
2018 Mallorca R16,W vs Azarenka,44% (4/9),100% (4/4),1/2,40% (4/10),50% (2/4),3/4,2/2,0/0,1/1,0/0
2018 Mallorca R32,W vs Kostyuk,55% (6/11),67% (4/6),0/2,18% (2/11),0% (0/2),3/4,2/2,1/1,1/1,0/0
2018 Roland Garros R64,L vs Pliskova,31% (4/13),50% (2/4),1/3,38% (5/13),20% (1/5),1/2,1/1,0/1,0/0,0/0
2018 Roland Garros R128,W vs Ponchet,56% (5/9),80% (4/5),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,0/0,0/0
2018 Strasbourg R16,L vs Hsieh,44% (4/9),25% (1/4),0/3,75% (6/8),33% (2/6),0/1,0/0,1/2,0/0,1/1
2018 Strasbourg R32,W vs Melnikova,85% (11/13),73% (8/11),4/6,50% (7/14),14% (1/7),4/7,1/1,0/0,1/1,0/0
2018 Dubai R32,L vs Garcia,18% (2/11),50% (1/2),1/3,40% (4/10),25% (1/4),1/1,0/0,1/1,0/0,0/0
2018 Doha R64,L vs Goerges,10% (1/10),100% (1/1),1/4,44% (4/9),0% (0/4),1/1,0/0,0/0,0/0,0/0
2018 Australian Open R32,L vs Pliskova,8% (1/12),0% (0/1),0/1,17% (2/12),50% (1/2),0/0,0/0,2/2,0/0,0/0
2018 Australian Open R64,W vs Cirstea,44% (4/9),100% (4/4),1/1,33% (3/9),67% (2/3),3/4,2/2,0/0,1/1,0/0
2018 Australian Open R128,W vs Tomljanovic,64% (7/11),57% (4/7),0/1,10% (1/10),0% (0/1),3/3,1/1,1/1,0/0,0/0
2018 (21 matches),,38.0%,68.4%,35.2%,35.2%,31.0%,70.7%,94.7%,77.8%,87.5%,66.7%
2017 (51 matches),,43.2%,75.1%,25.7%,36.0%,37.1%,75.6%,68.3%,71.4%,66.7%,79.2%
2016 (30 matches),,36.3%,61.7%,24.0%,35.2%,30.6%,74.3%,81.0%,79.5%,85.7%,80.0%
2015 (37 matches),,41.8%,69.9%,24.1%,35.8%,34.2%,83.0%,74.3%,79.6%,66.7%,61.1%
2014 (52 matches),,46.8%,70.4%,30.3%,40.0%,36.7%,76.0%,70.7%,64.4%,58.6%,56.3%
Career (304 matches),,42.7%,71.3%,28.3%,37.8%,32.1%,75.8%,73.9%,72.4%,70.2%,67.4%
