Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2018 Quebec City R32,L vs Jabeur,0.92,0.82,68.8,4.8,0.0%,55.4%,2.0%,76.0%,30.8%,31.1%
2018 US Open R64,L vs Barty,0.88,0.67,44.6,2.2,0.0%,46.9%,7.1%,75.0%,31.4%,29.0%
2018 US Open R128,W vs Martic,1.14,1.28,54.8,2.4,7.3%,63.4%,2.7%,64.9%,48.5%,31.0%
2018 Montreal R32,L vs Goerges,0.79,0.83,63.4,4.9,4.5%,63.6%,7.5%,67.5%,29.5%,42.9%
2018 Montreal R64,W vs Saville,1.02,1.08,80.6,52.1,5.1%,55.9%,5.5%,43.6%,54.5%,51.0%
2018 Wimbledon R32,L vs Makarova,0.93,0.79,60.3,5.7,9.3%,72.1%,5.3%,50.0%,30.4%,34.9%
2018 Wimbledon R64,W vs Radwanska,1.12,1.20,61.3,3.0,4.5%,54.5%,16.7%,71.4%,36.1%,43.8%
2018 Wimbledon R128,W vs Bondarenko,1.09,1.68,46.3,2.2,6.9%,75.9%,15.4%,73.1%,41.2%,36.7%
2018 Mallorca QF,L vs Maria,0.87,0.90,75.3,2.5,2.0%,60.0%,2.2%,58.7%,36.4%,48.3%
2018 Mallorca R16,W vs Azarenka,1.17,1.35,58.5,2.7,5.9%,67.6%,3.1%,53.1%,36.7%,55.6%
2018 Mallorca R32,W vs Kostyuk,1.08,1.42,57.9,2.2,8.8%,58.8%,0.0%,71.0%,44.7%,48.9%
2018 Roland Garros R64,L vs Pliskova,0.84,0.81,56.5,6.1,0.0%,70.7%,2.6%,47.4%,42.2%,35.7%
2018 Roland Garros R128,W vs Ponchet,1.13,2.08,33.8,2.2,16.0%,84.0%,9.5%,61.9%,45.9%,50.0%
2018 Strasbourg R16,L vs Hsieh,0.94,0.72,48.3,2.5,0.0%,54.5%,0.0%,45.2%,32.5%,44.7%
2018 Strasbourg R32,W vs Melnikova,1.07,1.18,63.4,2.5,6.3%,56.3%,2.4%,48.8%,43.4%,60.8%
2018 Dubai R32,L vs Garcia,0.89,0.70,50.1,2.0,3.2%,61.3%,7.4%,59.3%,28.6%,34.4%
2018 Doha R64,L vs Goerges,1.04,0.57,49.9,2.0,0.0%,50.0%,4.2%,58.3%,21.4%,30.4%
2018 Australian Open R32,L vs Pliskova,0.90,0.59,67.2,2.6,4.9%,70.7%,0.0%,64.1%,21.1%,21.9%
2018 Australian Open R64,W vs Cirstea,1.11,1.37,53.4,2.4,11.1%,50.0%,2.9%,70.6%,51.6%,46.4%
2018 Australian Open R128,W vs Tomljanovic,1.00,1.63,53.9,2.5,6.9%,69.0%,8.3%,75.0%,43.9%,48.7%
2018 (21 matches),,0.99,1.01,61.2,2.9,4.8%,61.2%,4.9%,60.5%,38.6%,41.5%
2017 (51 matches),,1.04,1.15,61.7,2.9,6.7%,61.4%,8.3%,62.3%,39.3%,45.3%
2016 (30 matches),,0.97,0.99,63.2,2.7,5.0%,61.2%,6.9%,62.3%,37.3%,41.1%
2015 (37 matches),,1.02,1.11,59.4,2.7,4.2%,61.0%,6.0%,61.9%,41.9%,41.7%
2014 (52 matches),,1.03,1.11,61.5,2.9,3.6%,60.5%,5.1%,61.3%,42.0%,42.5%
Career (304 matches),,1.01,1.08,60.2,2.8,3.7%,60.2%,5.2%,61.3%,40.5%,42.9%
