Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2017 Quebec City SF,L vs Babos,59.7%,43.5%,1.3%,1/0,2.44,31.4%,51.9%,37.0%,0.0%,2.44,44.1%,82.6%,52.6%,4.3%,2.44,5.9%
2017 US Open R32,W vs Nara,73.1%,68.4%,3.8%,1/1,2.54,5.1%,77.5%,67.7%,0.0%,2.50,8.3%,63.6%,71.4%,18.2%,2.59,0.0%
2017 Wimbledon R128,W vs Dodin,61.9%,69.2%,7.1%,1/2,2.07,14.3%,75.0%,75.0%,6.3%,1.80,23.1%,66.7%,64.3%,9.5%,2.51,0.0%
2017 Birmingham R32,W vs Cibulkova,64.4%,47.8%,2.9%,1/2,2.53,20.6%,66.7%,47.9%,2.8%,2.41,30.8%,70.4%,47.4%,3.7%,2.74,4.2%
2017 Nottingham QF,W vs Pironkova,73.6%,53.7%,2.2%,0/2,2.40,13.6%,76.3%,53.3%,1.7%,2.35,21.6%,81.5%,54.5%,3.7%,2.48,0.0%
2017 Charleston R32,W vs Mattek Sands,72.7%,56.3%,6.1%,1/3,2.72,22.0%,73.8%,58.1%,0.0%,2.67,38.1%,85.0%,52.9%,20.0%,2.79,5.0%
2017 Miami QF,L vs Wozniacki,78.5%,43.5%,6.3%,2/3,2.31,14.3%,77.1%,35.1%,6.3%,2.09,26.7%,89.3%,56.0%,7.1%,2.58,0.0%
2017 Miami R16,W vs Cibulkova,77.8%,58.9%,5.6%,2/2,2.49,14.6%,81.3%,48.7%,4.2%,2.53,20.0%,85.0%,82.4%,10.0%,2.42,5.6%
2017 Indian Wells R64,W vs Vandeweghe,52.0%,51.3%,8.0%,3/3,2.41,10.3%,59.5%,45.5%,5.4%,2.43,18.8%,54.8%,58.8%,12.9%,2.40,0.0%
2016 US Open R64,L vs Halep,72.9%,60.5%,8.5%,2/3,2.66,3.4%,70.7%,51.7%,2.4%,2.72,6.3%,82.4%,78.6%,23.5%,2.59,0.0%
2016 Wimbledon R16,L vs Shvedova,49.0%,48.0%,11.8%,0/6,2.15,6.9%,42.1%,43.8%,2.6%,2.07,11.8%,81.8%,55.6%,45.5%,2.28,0.0%
2016 Prague F,W vs Stosur,61.2%,53.8%,7.1%,4/2,2.26,20.4%,70.5%,45.2%,9.1%,2.29,26.5%,61.8%,66.7%,5.9%,2.19,6.7%
2015 Singapore RR,L vs Muguruza,44.4%,60.7%,11.1%,3/4,3.14,12.5%,41.4%,75.0%,10.3%,3.10,20.0%,51.6%,50.0%,12.9%,3.20,0.0%
2015 New Haven F,L vs Kvitova,53.3%,46.9%,12.0%,9/2,2.20,6.1%,50.8%,50.0%,6.8%,2.29,10.5%,67.9%,42.1%,25.0%,2.07,0.0%
2015 New Haven SF,W vs Tsurenko,66.7%,70.5%,4.5%,2/1,2.48,18.8%,77.8%,65.7%,2.2%,2.56,25.0%,60.0%,88.9%,13.3%,2.33,6.3%
2015 New Haven R32,W vs Saville,65.0%,69.2%,5.0%,3/0,2.61,18.6%,66.7%,61.5%,0.0%,2.71,38.1%,68.4%,84.6%,15.8%,2.51,0.0%
2015 Cincinnati QF,L vs Svitolina,69.7%,47.2%,5.3%,1/3,2.01,15.0%,68.1%,50.0%,4.3%,2.11,26.7%,80.8%,42.9%,7.7%,1.90,3.3%
2015 Wimbledon R16,L vs Vandeweghe,56.5%,43.8%,4.7%,3/1,2.34,5.5%,48.8%,42.9%,2.3%,2.38,6.7%,73.0%,44.4%,8.1%,2.29,4.0%
2015 Wimbledon R64,W vs Hsieh,68.4%,67.3%,1.3%,0/1,2.09,19.0%,67.4%,71.0%,0.0%,2.28,27.3%,75.0%,61.9%,3.6%,1.87,10.0%
2015 Roland Garros F,L vs Williams,45.9%,56.4%,18.8%,12/4,2.13,0.0%,40.4%,57.9%,17.0%,2.12,0.0%,74.1%,55.0%,29.6%,2.18,0.0%
Career (38 matches),,64.8%,55.3%,6.5%,51.7%,2.36,13.6%,63.9%,53.2%,4.2%,2.33,21.3%,76.2%,58.6%,11.6%,2.39,1.9%
