Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Ivan Ljubicic [CRO],2,3,40.0%,2,1,1,50.0%,2002,2004,5,0.77,14.2%,5.8%,59.5%,71.0%,54.1%,64.1%,27.8%,71.4%,45.5%
5,Oliver Gross [GER],0,5,0.0%,1,0,1,0.0%,2000,2002,0,,,,,,,,,,
4,Victor Hanescu [ROU],2,2,50.0%,0,0,0,-,2002,2007,3,0.94,11.5%,6.3%,62.8%,73.6%,50.0%,64.8%,32.9%,46.2%,42.9%
4,Vincent Spadea [USA],4,0,100.0%,2,2,0,100.0%,2002,2004,3,1.21,11.4%,7.6%,55.9%,76.9%,48.3%,64.3%,43.2%,61.9%,48.4%
4,Cecil Mamiit [PHI],4,0,100.0%,1,1,0,100.0%,2001,2004,1,1.09,4.4%,5.6%,62.2%,73.2%,55.9%,66.7%,36.5%,75.0%,37.5%
4,Jarkko Nieminen [FIN],1,3,25.0%,2,1,1,50.0%,2000,2004,2,1.35,20.7%,5.7%,57.1%,91.3%,48.3%,72.9%,36.7%,60.0%,28.6%
4,John Van Lottum [NED],2,2,50.0%,0,0,0,-,1998,2003,1,1.22,15.2%,0.0%,65.2%,72.1%,56.5%,66.7%,40.7%,0.0%,42.9%
4,Zeljko Krajan [CRO],1,3,25.0%,1,0,1,0.0%,1998,2003,1,1.48,12.2%,4.9%,57.3%,78.7%,65.7%,73.2%,39.7%,0.0%,80.0%
4,Marcus Sarstrand [SWE],2,2,50.0%,1,1,0,100.0%,1998,2002,0,,,,,,,,,,
4,Tomas Behrend [GER],3,1,75.0%,1,1,0,100.0%,2001,2002,0,,,,,,,,,,
3,Jiri Vanek [CZE],1,2,33.3%,1,0,1,0.0%,1998,2008,1,0.77,16.0%,4.3%,60.6%,77.2%,40.5%,62.8%,28.7%,33.3%,50.0%
3,Juan Ignacio Chela [ARG],0,3,0.0%,1,1,0,100.0%,2003,2007,2,0.65,10.4%,6.6%,59.3%,67.6%,43.2%,57.7%,27.5%,53.3%,28.6%
3,Younes El Aynaoui [MAR],0,3,0.0%,0,0,0,-,2001,2006,0,,,,,,,,,,
3,Melle Van Gemerden [NED],3,0,100.0%,0,0,0,-,1998,2004,1,1.29,12.0%,4.0%,58.7%,77.3%,58.1%,69.3%,39.5%,75.0%,42.9%
3,Nikolay Davydenko [RUS],1,2,33.3%,0,0,0,-,2003,2004,3,0.88,10.2%,6.4%,61.7%,73.2%,47.1%,63.2%,32.6%,60.0%,17.4%
