Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2004 Roland Garros R32,L vs Hewitt,0.0%,-,9.4%,64.0%,9.3%,18.2%,8.7%,9.3%,19.6%,0.6%,66.7%,-19,16
2003 Roland Garros F,L vs Ferrero,17.0%,46.7%,15.9%,51.9%,6.0%,10.2%,0.0%,4.6%,23.1%,0.6%,0.0%,-51,-21
2003 Roland Garros SF,W vs Coria,21.1%,78.9%,20.9%,71.7%,13.3%,37.1%,0.0%,8.9%,20.0%,0.0%,-,-24,2
Career (3 matches),,11.2%,64.7%,14.9%,64.3%,9.7%,20.3%,5.9%,8.2%,20.2%,0.4%,40.0%,-29,2
