Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
12-Jul-2004,Amersfoort,Clay,F,53,21,(4) Verkerk d. (2) Fernando Gonzalez [CHI],7-6(5) 4-6 6-4,1.09,11.0%,1.8%,66.1%,79.2%,59.5%,7/8,2:18
26-Apr-2004,Munich,Clay,F,17,60,Nikolay Davydenko [RUS] d. (4) Verkerk,6-4 7-5,0.73,2.9%,0.0%,67.6%,67.4%,54.5%,4/6,1:38
21-Jul-2003,Hilversum CH,Clay,F,17,98,(1) Verkerk d. (2) John Van Lottum [NED],6-3 6-1,,,,,,,,
26-May-2003,Roland Garros,Clay,F,46,3,(3) Juan Carlos Ferrero [ESP] d. Verkerk,6-1 6-3 6-2,0.57,12.0%,7.0%,47.0%,66.0%,30.2%,15/22,2:09
10-Feb-2003,Lubeck CH,Carpet,F,70,112,(3) Alexander Waske [GER] d. (1) Verkerk,7-6(3) 6-3,,,,,,,,
27-Jan-2003,Milan,Carpet,F,90,26,Verkerk d. (5) Yevgeny Kafelnikov [RUS],6-4 5-7 7-5,1.30,31.6%,3.2%,69.5%,75.8%,69.0%,4/5,2:02
11-Nov-2002,Knoxville CH,Hard,F,91,86,(3) Verkerk d. (2) Mardy Fish [USA],6-3 6-4,,,,,,,,
01-Jul-2002,Ulm CH,Clay,F,120,124,Oliver Gross [GER] d. (8) Verkerk,7-6(5) 4-6 6-3,,,,,,,,
27-May-2002,Turin CH,Clay,F,127,151,(4) Verkerk d. (7) Vadim Kutsenko [RUS],4-6 6-4 6-3,,,,,,,,
21-Jan-2002,Waikoloa CH,Hard,F,159,70,(1) James Blake [USA] d. Verkerk,6-2 6-3,,,,,,,,
