Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Monterrey Q3,L vs Kato,60% (3/5),25% (1/4),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2019 Monterrey Q2,W vs Muhammad,56% (9/16),57% (4/7),2/2,1/1,43% (3/7),1/2,0/0,- (0/0),- (0/0)
2019 Monterrey Q1,W vs Fett,73% (8/11),44% (4/9),2/4,1/3,75% (6/8),3/3,0/0,64% (7/11),45% (5/11)
2019 Hobart Q1,L vs Siegemund,67% (10/15),75% (6/8),1/3,0/1,62% (8/13),1/3,1/2,67% (4/6),17% (1/6)
2018 Limoges Q1,L vs Voracova,47% (9/19),35% (6/17),1/2,0/0,46% (6/13),1/3,0/1,- (0/0),- (0/0)
2018 Moscow Q1,L vs Grammatikopoulou,91% (10/11),33% (4/12),1/2,0/0,50% (6/12),1/3,0/1,63% (5/8),50% (4/8)
2018 Tashkent Q2,L vs Radanovic,35% (8/23),22% (2/9),0/1,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2018 Tashkent Q1,W vs Dart,91% (10/11),60% (6/10),2/2,1/1,50% (2/4),0/1,0/0,- (0/0),- (0/0)
2017 Guangzhou Q1,L vs Pattinama Kerkhove,41% (7/17),100% (1/1),0/0,0/0,50% (3/6),0/2,0/1,- (0/0),- (0/0)
2017 Sofia $25K R32,L vs Buyukakcay,50% (6/12),40% (2/5),0/0,0/0,0% (0/4),2/4,2/3,- (0/0),- (0/0)
2017 Almaty $25K QF,L vs Gorgodze,54% (7/13),38% (3/8),1/4,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2017 US Open Q1,L vs Abanda,52% (11/21),50% (4/8),1/3,0/0,60% (6/10),1/3,1/2,33% (2/6),40% (2/5)
2017 Bursa $60K R32,L vs Grymalska,61% (11/18),23% (3/13),1/1,0/0,62% (8/13),4/6,0/1,75% (3/4),100% (4/4)
2017 Moscow $25K R32,W vs Pogrebnyak,67% (10/15),60% (6/10),2/4,1/3,50% (4/8),0/1,0/0,- (0/0),- (0/0)
2017 Hodmezovasarhely $60K SF,L vs Buzarnescu,60% (3/5),60% (3/5),0/0,0/0,25% (2/8),2/4,0/1,- (0/0),- (0/0)
2017 Hodmezovasarhely $60K R16,W vs Zidansek,64% (7/11),50% (5/10),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2017 Bol R32,L vs Haddad Maia,43% (3/7),11% (1/9),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2017 La Marsa $25K F,L vs Georges,0% (0/1),50% (2/4),0/0,0/0,36% (4/11),2/4,0/1,- (0/0),- (0/0)
2017 La Marsa $25K QF,W vs Tan,44% (7/16),47% (7/15),2/8,1/1,45% (5/11),0/1,0/0,- (0/0),- (0/0)
2017 La Marsa $25K R16,W vs Dulgheru,89% (8/9),57% (4/7),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 (4 matches),,63.8%,53.6%,55.6%,40.0%,57.9%,50.0%,33.3%,64.7%,35.3%
2018 (4 matches),,57.8%,37.5%,57.1%,100.0%,50.0%,22.2%,0.0%,62.5%,50.0%
2017 (14 matches),,55.5%,41.7%,41.9%,50.0%,43.2%,35.5%,25.0%,50.0%,66.7%
2016 (26 matches),,58.4%,38.9%,52.0%,46.2%,54.4%,54.4%,57.6%,63.0%,39.7%
2015 (27 matches),,60.4%,44.9%,54.5%,51.5%,52.7%,45.7%,28.6%,47.1%,33.8%
Career (147 matches),,60.2%,41.8%,49.5%,47.3%,53.8%,46.9%,43.8%,54.9%,39.0%
