Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Monterrey Q3,L vs Kato,1.04,0.61,45.1,3.5,3.4%,37.9%,3.8%,53.8%,30.8%,33.3%
2019 Monterrey Q2,W vs Muhammad,1.23,1.23,60.6,5.4,2.3%,54.5%,0.0%,61.0%,41.9%,42.9%
2019 Monterrey Q1,W vs Fett,1.03,1.24,74.9,2.0,2.5%,60.0%,0.0%,68.6%,46.2%,41.0%
2019 Hobart Q1,L vs Siegemund,0.90,0.84,67.7,23.8,0.0%,53.7%,0.0%,57.7%,35.7%,47.5%
2018 Limoges Q1,L vs Voracova,0.92,0.85,73.4,3.2,5.8%,57.7%,0.0%,44.9%,42.9%,47.2%
2018 Moscow Q1,L vs Grammatikopoulou,0.83,0.90,81.4,5.9,8.0%,66.0%,4.4%,53.3%,41.9%,45.8%
2018 Tashkent Q2,L vs Radanovic,1.00,0.78,67.8,3.0,4.1%,57.1%,4.3%,53.2%,31.7%,38.5%
2018 Tashkent Q1,W vs Dart,0.90,1.42,51.3,4.0,5.6%,63.9%,9.4%,71.9%,50.0%,52.8%
2017 Guangzhou Q1,L vs Pattinama Kerkhove,0.90,0.66,50.6,2.4,2.5%,65.0%,0.0%,48.6%,32.3%,31.0%
2017 Sofia $25K R32,L vs Buyukakcay,0.77,0.69,43.6,2.4,3.3%,53.3%,0.0%,63.0%,37.8%,37.1%
2017 Almaty $25K QF,L vs Gorgodze,1.03,0.79,54.9,4.9,6.5%,56.5%,0.0%,40.5%,39.5%,38.9%
2017 US Open Q1,L vs Abanda,0.86,0.88,80.2,2.8,5.3%,61.4%,1.9%,56.6%,35.7%,49.0%
2017 Bursa $60K R32,L vs Grymalska,0.88,0.93,72.1,10.0,1.9%,62.3%,0.0%,57.1%,37.7%,47.5%
2017 Moscow $25K R32,W vs Pogrebnyak,1.01,1.16,87.6,5.7,0.0%,61.7%,2.2%,58.7%,40.9%,51.2%
2017 Hodmezovasarhely $60K SF,L vs Buzarnescu,0.94,0.65,45.4,2.2,0.0%,48.1%,0.0%,33.3%,37.9%,42.9%
2017 Hodmezovasarhely $60K R16,W vs Zidansek,1.10,2.73,33.5,2.0,4.8%,71.4%,0.0%,81.3%,57.7%,62.5%
2017 Bol R32,L vs Haddad Maia,0.91,0.69,51.5,2.6,4.3%,52.2%,0.0%,36.4%,50.0%,34.1%
2017 La Marsa $25K F,L vs Georges,0.92,0.55,36.5,2.1,0.0%,26.1%,0.0%,33.3%,52.2%,30.0%
2017 La Marsa $25K QF,W vs Tan,1.17,1.20,65.7,4.7,0.0%,55.6%,0.0%,46.3%,50.0%,50.0%
2017 La Marsa $25K R16,W vs Dulgheru,1.14,3.11,34.1,2.2,0.0%,81.0%,0.0%,83.3%,59.3%,37.5%
2019 (4 matches),,1.04,0.97,63.7,3.9,1.8%,52.7%,0.6%,60.4%,39.3%,42.1%
2018 (4 matches),,0.91,0.94,70.1,3.8,5.9%,61.0%,4.0%,54.3%,41.7%,46.0%
2017 (14 matches),,0.97,0.96,57.8,2.8,2.7%,59.1%,0.5%,52.6%,44.3%,43.2%
2016 (26 matches),,1.02,1.03,58.7,2.6,4.3%,57.2%,4.0%,58.3%,42.3%,43.2%
2015 (27 matches),,0.99,1.10,59.4,2.6,5.5%,60.0%,3.3%,58.1%,45.1%,46.0%
Career (147 matches),,0.99,1.01,58.9,2.8,4.0%,57.6%,2.6%,57.3%,43.0%,43.7%
