Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Monterrey Q3,L vs Kato,25% (2/8),50% (1/2),0/5,75% (6/8),17% (1/6),1/1,0/0,0/0,0/0,0/0
2019 Monterrey Q2,W vs Muhammad,33% (4/12),100% (4/4),1/3,38% (5/13),20% (1/5),3/3,1/1,0/1,1/1,0/0
2019 Monterrey Q1,W vs Fett,40% (4/10),100% (4/4),1/2,40% (4/10),50% (2/4),2/3,0/1,0/0,0/1,0/0
2019 Hobart Q1,L vs Siegemund,43% (6/14),100% (6/6),1/4,40% (6/15),17% (1/6),2/6,1/2,2/2,0/1,1/1
2018 Limoges Q1,L vs Voracova,50% (8/16),75% (6/8),2/7,50% (8/16),13% (1/8),3/5,0/0,0/0,0/0,0/0
2018 Moscow Q1,L vs Grammatikopoulou,44% (7/16),57% (4/7),1/4,44% (7/16),14% (1/7),3/4,0/0,2/4,0/0,0/1
2018 Tashkent Q2,L vs Radanovic,42% (5/12),40% (2/5),0/4,50% (6/12),33% (2/6),2/2,0/0,0/0,0/0,0/0
2018 Tashkent Q1,W vs Dart,67% (8/12),75% (6/8),1/2,25% (3/12),33% (1/3),4/5,1/1,1/1,0/0,0/0
2017 Guangzhou Q1,L vs Pattinama Kerkhove,10% (1/10),100% (1/1),1/3,30% (3/10),0% (0/3),0/1,0/0,2/2,0/0,1/1
2017 Sofia $25K R32,L vs Buyukakcay,27% (3/11),67% (2/3),1/3,40% (4/10),0% (0/4),2/2,0/0,3/4,0/0,2/2
2017 Almaty $25K QF,L vs Gorgodze,38% (5/13),60% (3/5),1/6,54% (7/13),14% (1/7),1/2,0/0,1/1,0/0,1/1
2017 US Open Q1,L vs Abanda,47% (7/15),57% (4/7),2/4,33% (5/15),20% (1/5),4/4,1/1,2/2,0/0,2/2
2017 Bursa $60K R32,L vs Grymalska,56% (9/16),33% (3/9),1/5,44% (7/16),29% (2/7),1/3,0/0,4/4,0/0,1/1
2017 Moscow $25K R32,W vs Pogrebnyak,50% (7/14),86% (6/7),1/4,36% (5/14),20% (1/5),5/6,2/2,1/1,1/1,1/1
2017 Hodmezovasarhely $60K SF,L vs Buzarnescu,33% (3/9),100% (3/3),1/5,67% (6/9),0% (0/6),1/3,0/0,0/1,0/0,0/0
2017 Hodmezovasarhely $60K R16,W vs Zidansek,86% (6/7),83% (5/6),0/0,0% (0/7),- (0/0),5/5,2/2,0/0,1/1,0/0
2017 Bol R32,L vs Haddad Maia,50% (4/8),25% (1/4),0/3,63% (5/8),0% (0/5),0/1,0/0,0/2,0/0,0/1
2017 La Marsa $25K F,L vs Georges,43% (3/7),67% (2/3),1/6,100% (7/7),0% (0/7),0/2,0/0,0/1,0/0,0/0
2017 La Marsa $25K QF,W vs Tan,64% (9/14),78% (7/9),4/5,62% (8/13),25% (2/8),3/6,1/1,0/1,0/0,0/0
2017 La Marsa $25K R16,W vs Dulgheru,75% (6/8),67% (4/6),0/0,0% (0/8),- (0/0),4/4,2/2,0/0,1/1,0/0
2019 (4 matches),,36.4%,93.8%,21.4%,45.7%,23.8%,61.5%,50.0%,66.7%,33.3%,100.0%
2018 (4 matches),,50.0%,64.3%,23.5%,42.9%,20.8%,75.0%,100.0%,60.0%,-,0.0%
2017 (14 matches),,48.6%,66.7%,27.7%,43.4%,14.3%,68.9%,100.0%,66.7%,100.0%,90.0%
2016 (26 matches),,46.8%,69.8%,36.7%,42.5%,24.1%,69.2%,73.3%,60.9%,71.4%,53.8%
2015 (27 matches),,54.7%,73.1%,43.9%,43.0%,29.6%,70.1%,70.8%,77.3%,69.2%,55.6%
Career (147 matches),,47.1%,72.2%,31.2%,44.0%,24.0%,66.2%,70.6%,65.3%,72.7%,62.1%
