Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Pierre Hugues Herbert [FRA],2,2,50.0%,4,1,3,25.0%,2023,2026,4,1.03,7.4%,4.0%,62.9%,75.5%,51.4%,66.6%,34.6%,63.2%,36.4%
4,Arthur Fery [GBR],3,1,75.0%,0,0,0,-,2022,2025,3,1.41,5.8%,2.6%,60.0%,76.3%,55.3%,67.9%,45.2%,75.0%,42.9%
3,Alexey Vatutin [RUS],2,1,66.7%,1,1,0,100.0%,2022,2025,2,1.09,11.8%,4.6%,60.0%,71.8%,50.0%,63.1%,40.3%,61.1%,28.0%
3,Rodrigo Pacheco Mendez [MEX],1,2,33.3%,4,2,2,50.0%,2025,2025,2,1.18,7.3%,5.2%,64.4%,75.6%,58.8%,69.6%,35.9%,70.0%,41.7%
3,Omar Jasika [AUS],2,1,66.7%,2,0,2,0.0%,2022,2025,2,2.36,11.9%,3.6%,65.5%,89.1%,58.6%,78.6%,50.5%,50.0%,47.1%
3,Tung Lin Wu [TPE],2,1,66.7%,1,0,1,0.0%,2023,2025,3,0.99,6.2%,7.2%,63.4%,67.6%,40.2%,57.5%,41.9%,53.3%,47.1%
3,Yasutaka Uchiyama [JPN],2,1,66.7%,1,1,0,100.0%,2023,2025,3,1.11,6.8%,5.5%,58.0%,74.8%,52.2%,65.3%,38.4%,50.0%,37.5%
3,Beibit Zhukayev [KAZ],2,1,66.7%,2,1,1,50.0%,2022,2025,3,1.14,11.0%,4.8%,67.0%,74.3%,54.7%,67.8%,36.5%,50.0%,42.9%
3,Terence Atmane [FRA],2,1,66.7%,2,1,1,50.0%,2022,2024,3,1.37,5.0%,2.0%,72.0%,76.4%,60.7%,72.0%,38.4%,25.0%,47.1%
3,Rio Noguchi [JPN],2,1,66.7%,0,0,0,-,2024,2024,3,1.26,10.1%,3.7%,59.6%,80.4%,50.0%,68.1%,40.2%,58.3%,52.6%
3,Giovanni Oradini [ITA],3,0,100.0%,1,1,0,100.0%,2022,2024,1,1.30,8.4%,3.6%,68.7%,82.5%,42.3%,69.9%,39.3%,71.4%,18.8%
3,Mattia Bellucci [ITA],1,2,33.3%,0,0,0,-,2022,2024,1,1.40,6.9%,2.8%,58.3%,73.8%,66.7%,70.8%,41.0%,60.0%,50.0%
2,Jacopo Berrettini [ITA],2,0,100.0%,0,0,0,-,2025,2026,2,1.31,4.7%,3.1%,60.5%,65.4%,52.9%,60.5%,51.9%,54.5%,42.3%
2,Francesco Passaro [ITA],1,1,50.0%,1,0,1,0.0%,2024,2026,2,1.18,10.3%,4.8%,61.4%,84.3%,53.6%,72.4%,32.5%,50.0%,22.2%
2,Mikhail Kukushkin [KAZ],1,1,50.0%,1,1,0,100.0%,2025,2026,2,1.02,8.7%,5.2%,62.4%,71.3%,35.4%,57.8%,42.9%,58.8%,60.0%
