Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2019 Amersfoort CH R64,L vs Gakhov,23.7%,26.8%,40.3%,27.1%,31.6%,36.8%,46.2%,37.4%,54.8%,34.6%,0.0%,15.2%,15.2%,32.1%,19
2019 Taipei CH R32,L vs Stakhovsky,30.4%,32.9%,39.1%,31.8%,50.0%,52.4%,38.1%,52.6%,35.0%,31.8%,20.0%,10.7%,14.3%,40.0%,-29
2016 Canada R64,L vs Youzhny,24.0%,33.3%,42.6%,28.7%,29.5%,45.5%,41.9%,37.5%,60.9%,33.3%,33.3%,17.9%,17.9%,43.5%,59
2016 Washington R64,L vs Harrison,21.1%,27.6%,49.0%,23.2%,41.4%,48.3%,58.8%,46.9%,40.0%,14.3%,-,10.5%,18.4%,44.1%,-24
2016 Hamburg SF,L vs Klizan,15.0%,26.7%,44.9%,24.0%,18.2%,36.4%,48.1%,34.5%,52.9%,12.5%,0.0%,12.0%,16.0%,40.9%,4
2016 Hamburg R16,W vs Cervantes Huegun,17.5%,28.2%,50.0%,23.0%,23.6%,40.0%,50.0%,34.0%,64.5%,45.8%,20.0%,11.1%,15.6%,50.0%,-3
2014 Rome R32,L vs Gulbis,24.2%,32.6%,49.3%,28.6%,30.4%,41.1%,53.8%,37.9%,51.9%,20.7%,0.0%,16.7%,22.2%,43.3%,37
Career (7 matches),,22.4%,29.7%,45.5%,26.6%,31.6%,42.4%,48.1%,39.5%,53.0%,28.9%,14.3%,13.3%,17.2%,42.6%,9
