Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2020,1,0,1,0.0%,1-2,33.3%,10-14,41.7%,0-0,-,1,58.3%,25.0%,8.3%,3.1%,57.3%,65.5%,34.1%,52.1%,31.8%,43.8%,0.66,R32 (Adelaide)
2018,3,1,2,33.3%,4-5,44.4%,43-44,49.4%,1-1,50.0%,3,77.3%,25.0%,8.5%,5.8%,46.9%,76.9%,49.6%,62.4%,36.6%,49.2%,0.97,R32 (Antwerp)
2017,12,1,11,8.3%,4-24,14.3%,86-162,34.7%,0-1,0.0%,12,57.9%,12.7%,4.8%,9.4%,46.5%,65.2%,43.1%,53.3%,32.8%,43.4%,0.70,R32 (7x)
2016,32,14,18,43.8%,33-47,41.3%,368-412,47.2%,4-9,30.8%,32,71.5%,24.3%,6.0%,5.6%,52.5%,70.9%,46.4%,59.3%,39.2%,49.0%,0.96,SF (2x)
2015,7,1,6,14.3%,5-14,26.3%,73-104,41.2%,1-1,50.0%,7,62.8%,20.2%,5.2%,5.0%,52.0%,64.0%,44.6%,54.7%,37.1%,45.9%,0.82,R16 (Gstaad)
2014,13,5,8,38.5%,18-21,46.2%,190-197,49.1%,6-5,54.5%,13,76.2%,21.4%,6.2%,5.9%,53.4%,72.8%,50.9%,62.6%,36.6%,49.7%,0.98,R16 (Australian Open)
2013,4,2,2,50.0%,6-6,50.0%,64-63,50.4%,1-0,100.0%,4,77.8%,22.2%,5.2%,3.9%,60.5%,72.1%,50.7%,63.6%,39.7%,51.0%,1.09,R64 (2x)
2012,3,0,3,0.0%,0-7,0.0%,15-43,25.9%,0-1,0.0%,3,40.0%,11.1%,2.5%,6.5%,46.7%,68.8%,26.4%,46.2%,30.9%,39.0%,0.57,R32 (Montpellier)
2011,7,2,5,28.6%,6-14,30.0%,74-110,40.2%,1-0,100.0%,7,67.8%,12.9%,3.6%,4.6%,50.9%,72.4%,43.5%,58.2%,31.7%,44.8%,0.76,R16 (Chennai)
2010,28,11,17,39.3%,32-40,44.4%,316-363,46.5%,7-4,63.6%,28,69.1%,23.6%,2.8%,4.1%,56.4%,66.0%,48.2%,58.2%,38.8%,48.7%,0.93,F (Johannesburg)
2004,3,1,2,33.3%,3-5,37.5%,33-33,50.0%,0-1,0.0%,3,71.9%,30.3%,2.8%,2.3%,55.6%,66.7%,50.0%,59.3%,42.0%,50.3%,1.03,R16 (Houston)
Career,113,38,75,33.6%,112-185,37.7%,1272-1545,45.2%,21-23,47.7%,113,69.3%,21.5%,4.8%,5.4%,53.1%,69.1%,46.5%,58.5%,37.4%,48.0%,0.90,
