Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2017 Roland Garros R128,L vs Dimitrov,93.7,105.1,4.9,109.2,101.5,115,94,81.9,5.8,86.0,82.5,96,73
2016 Wimbledon R128,L vs Del Potro,102.5,112.9,5.4,116.7,110.9,123,102,87.9,6.2,89.0,92.3,99,72
2016 Roland Garros R64,L vs Zverev,95.8,111.1,11.3,,,123,69,79.8,6.8,,,94,68
2016 Roland Garros R128,W vs Anderson,96.1,113.5,8.4,,,124,98,79.5,7.6,,,97,62
2016 Australian Open R32,L vs Monfils,95.5,111.3,7.7,,,122,93,79.0,5.9,,,95,69
2015 Roland Garros R128,L vs Edmund,98.3,111.8,10.8,,,125,64,79.8,6.9,,,97,60
2014 Roland Garros R128,L vs Anderson,99.7,115.7,8.0,,,125,85,83.8,6.8,,,97,70
2014 Australian Open R16,L vs Murray,101.0,,,,,119,,,,,,,74
2014 Australian Open R32,W vs Klizan,103.1,,,,,120,,,,,,,69
2014 Australian Open R64,W vs Przysiezny,98.4,,,,,121,,,,,,,62
2013 US Open R64,L vs Gasquet,102.0,,,,,124,,,,,,,77
2012 Australian Open R128,L vs Nishikori,98.7,,,,,120,,,,,,,72
2011 Roland Garros R64,L vs Fognini,96.2,111.1,8.9,,,120,93,85.1,7.2,,,105,70
2011 Roland Garros R128,W vs Berdych,104.6,114.0,10.1,,,128,77,89.0,5.7,,,105,77
Career (14 matches),,99.3,112.3,8.7,114.4,106.9,128,64,82.6,6.6,87.3,88.4,105,60
