Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Prostejov CH R64,L vs Torebko,50% (5/10),60% (3/5),2/4,78% (7/9),29% (2/7),1/3,0/0,1/2,0/0,1/1
2019 Busan CH R64,L vs Harris,11% (1/9),0% (0/1),0/3,56% (5/9),40% (2/5),0/0,0/0,1/1,0/0,0/0
2019 Seoul CH R64,L vs Chung,42% (5/12),80% (4/5),1/3,54% (7/13),29% (2/7),2/4,1/1,0/2,0/0,0/1
2019 Taipei CH R32,L vs Stakhovsky,30% (3/10),67% (2/3),0/4,60% (6/10),33% (2/6),1/2,0/0,4/4,0/0,1/1
2019 Taipei CH R64,W vs Oliveira,56% (5/9),40% (2/5),0/0,20% (2/10),100% (2/2),2/2,2/2,0/0,1/1,0/0
2019 St. Brieuc CH R64,L vs Viola,22% (2/9),50% (1/2),0/3,50% (4/8),0% (0/4),0/1,0/0,1/2,0/0,1/1
2019 Bangkok CH R32,L vs Troicki,10% (1/10),100% (1/1),1/3,40% (4/10),25% (1/4),0/1,0/0,2/2,0/0,1/1
2019 Bangkok CH R64,W vs Isarow,54% (7/13),86% (6/7),2/3,25% (3/12),0% (0/3),4/5,1/2,1/1,0/1,0/0
2019 Bangkok CH R32,L vs Laaksonen,0% (0/8),- (0/0),0/3,63% (5/8),20% (1/5),0/0,0/0,1/2,0/0,0/1
2019 Bangkok CH R64,W vs Kovapitukted,56% (9/16),78% (7/9),1/4,40% (6/15),17% (1/6),3/5,0/2,0/1,0/0,0/0
2019 Launceston CH R32,L vs Banes,18% (2/11),50% (1/2),1/2,20% (2/10),0% (0/2),1/1,0/0,0/0,0/0,0/0
2019 Burnie CH QF,L vs Banes,20% (3/15),67% (2/3),1/3,29% (4/14),25% (1/4),1/2,1/1,2/2,0/0,1/1
2019 Burnie CH R16,W vs Li,40% (4/10),75% (3/4),0/2,45% (5/11),60% (3/5),3/3,1/1,2/2,1/1,0/0
2019 Auckland Q1,L vs Cuevas,11% (1/9),100% (1/1),1/4,50% (4/8),0% (0/4),1/1,0/0,1/1,0/0,0/0
2018 Bratislava CH R32,L vs Lacko,19% (3/16),100% (3/3),1/2,31% (5/16),20% (1/5),2/3,1/1,1/3,0/0,1/2
2018 Brest CH R32,L vs Vesely,23% (3/13),33% (1/3),0/2,43% (6/14),50% (3/6),1/1,1/1,1/2,0/0,0/1
2018 Antwerp Q2,L vs Griekspoor,20% (2/10),100% (2/2),0/3,45% (5/11),20% (1/5),1/2,0/1,1/2,0/0,0/1
2018 Antwerp Q1,W vs Ferreira Silva,47% (8/17),63% (5/8),1/3,35% (6/17),33% (2/6),5/5,2/5,0/1,1/3,0/0
2018 Ortisei CH R32,L vs Caruana,27% (4/15),50% (2/4),0/3,40% (6/15),50% (3/6),1/2,1/1,2/2,0/0,0/0
2018 Orleans CH R32,L vs Brands,10% (1/10),0% (0/1),0/2,60% (6/10),67% (4/6),0/0,0/0,2/2,0/0,1/1
2019 (14 matches),,31.8%,68.8%,24.4%,43.5%,26.6%,63.3%,66.7%,72.7%,66.7%,71.4%
2018 (36 matches),,34.6%,76.2%,29.0%,36.9%,34.2%,75.7%,67.6%,79.6%,69.2%,73.3%
2017 (39 matches),,36.9%,65.8%,19.0%,43.3%,25.3%,75.6%,70.4%,68.3%,75.0%,69.2%
2016 (57 matches),,41.0%,68.1%,26.0%,35.7%,29.5%,72.8%,75.4%,72.4%,86.4%,63.2%
2015 (20 matches),,42.3%,78.2%,32.1%,41.4%,31.6%,77.1%,65.2%,60.9%,85.7%,57.1%
Career (260 matches),,38.3%,71.0%,25.9%,37.9%,28.8%,74.4%,68.1%,70.3%,73.4%,61.4%
