Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,12,Hard,30,17,13,56.7%,16,10,6,62.5%,2004,2019,R16,24,1.05,6.1%,4.7%,55.8%,70.9%,49.4%,61.4%,40.5%,55.2%,41.1%
Roland Garros,12,Clay,25,13,12,52.0%,5,0,5,0.0%,2004,2018,R64,19,0.94,6.3%,3.9%,54.2%,68.6%,45.1%,57.8%,39.6%,53.8%,40.8%
Wimbledon,12,Grass,25,13,12,52.0%,10,5,5,50.0%,2004,2018,R64,7,0.91,5.9%,7.1%,55.3%,70.5%,47.2%,60.0%,36.3%,58.5%,41.8%
US Open,6,Hard,12,6,6,50.0%,2,1,1,50.0%,2009,2018,R64,8,0.99,5.5%,6.1%,51.0%,70.4%,50.3%,60.5%,39.0%,54.0%,34.6%
Barcelona,4,Clay,8,3,5,37.5%,2,0,2,0.0%,2010,2014,R64,8,0.95,4.5%,3.0%,57.3%,62.3%,50.2%,57.1%,40.6%,60.3%,30.4%
Monte Carlo Masters,4,Clay,7,3,4,42.9%,1,0,1,0.0%,2010,2016,R64,7,0.96,3.8%,4.9%,55.7%,64.9%,41.2%,54.4%,43.7%,51.4%,42.9%
Auckland,4,Hard,6,2,4,33.3%,5,3,2,60.0%,2015,2019,R32,6,0.92,4.5%,5.7%,51.9%,69.4%,46.2%,58.2%,38.6%,59.3%,41.9%
Bastad,3,Clay,7,4,3,57.1%,1,1,0,100.0%,2010,2017,R16,4,0.96,3.4%,3.4%,60.9%,62.7%,49.4%,57.5%,40.7%,47.4%,47.4%
Casablanca,3,Clay,7,4,3,57.1%,3,1,2,33.3%,2010,2015,R16,7,1.01,2.7%,5.8%,53.3%,70.0%,44.4%,58.1%,42.2%,61.6%,49.2%
Estoril,3,Clay,6,3,3,50.0%,5,2,3,40.0%,2015,2018,R16,6,1.11,3.3%,1.6%,56.1%,70.8%,53.2%,63.1%,40.9%,58.8%,51.4%
