Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Cordenons R16,L vs Pislak,44% (4/9),50% (2/4),0/6,78% (7/9),14% (1/7),0/2,0/0,1/1,0/0,1/1
2019 W25 Porto R16,L vs Silva,56% (5/9),20% (1/5),0/4,56% (5/9),0% (0/5),0/1,0/0,1/2,0/0,0/1
2019 W25 Palmela R32,L vs Lumsden,22% (2/9),100% (2/2),1/3,67% (6/9),17% (1/6),1/2,0/0,0/2,0/0,0/1
2019 W25 Stuttgart Vaihingen R16,L vs Haas,25% (2/8),50% (1/2),1/5,67% (6/9),0% (0/6),1/1,0/0,0/1,0/0,0/1
2019 W25 Klosters R16,W vs Andrianjafitrimo,50% (5/10),100% (5/5),0/2,18% (2/11),0% (0/2),3/4,1/1,1/1,1/1,0/0
2019 W25 Klosters R32,W vs Leonard,63% (5/8),100% (5/5),1/2,67% (6/9),67% (4/6),4/4,1/1,0/0,1/1,0/0
2019 W25 Grado R32,W vs Pantuckova,64% (9/14),89% (8/9),4/9,64% (9/14),0% (0/9),2/6,0/0,0/0,0/0,0/0
2019 W15 Antalya QF,L vs Mendez,33% (4/12),100% (4/4),1/5,50% (6/12),17% (1/6),1/4,0/1,2/2,0/0,0/0
2019 W15 Antalya SF,L vs Molinaro,56% (5/9),80% (4/5),2/5,80% (8/10),13% (1/8),0/4,0/0,0/2,0/0,0/1
2019 W25 Osprey FL R32,L vs Volynets,33% (3/9),33% (1/3),0/3,56% (5/9),20% (1/5),1/1,0/1,1/2,0/0,1/1
2019 W25 Pelham AL R32,L vs Kalinina,25% (2/8),50% (1/2),1/3,56% (5/9),0% (0/5),0/1,0/0,0/2,0/0,0/1
2019 W25 Rancho Santa Fe CA R32,L vs Jaksic,28% (5/18),100% (5/5),2/6,58% (11/19),18% (2/11),3/5,1/2,0/2,0/0,0/0
2019 W25 Surprise AZ R32,L vs Seguel,31% (4/13),50% (2/4),0/3,62% (8/13),38% (3/8),1/2,1/2,0/2,0/0,0/1
2019 W25 Plantation FL R32,L vs Eikeri,42% (5/12),80% (4/5),1/4,58% (7/12),14% (1/7),2/4,0/2,0/2,0/0,0/1
2017 Antalya $15K R32,L vs Biskic,45% (5/11),100% (5/5),1/5,75% (9/12),22% (2/9),2/5,1/1,1/3,0/0,0/1
2017 Antalya $15K F,L vs Chernyshova,54% (7/13),57% (4/7),1/5,64% (9/14),22% (2/9),3/4,1/1,1/3,0/0,0/1
2017 Antalya $15K QF,W vs Sezer,86% (6/7),100% (6/6),1/1,14% (1/7),0% (0/1),4/5,1/1,0/0,0/0,0/0
2017 Antalya $15K R16,W vs Takamura,80% (8/10),75% (6/8),2/4,40% (4/10),0% (0/4),3/5,0/2,1/1,0/1,0/0
2017 Antalya $15K R32,W vs Akyurek,86% (6/7),83% (5/6),1/1,50% (4/8),75% (3/4),4/5,2/2,0/0,1/1,0/0
2017 Antalya $15K R32,W vs Yoruk,60% (9/15),78% (7/9),4/6,43% (6/14),0% (0/6),2/6,1/1,1/1,1/1,0/0
2019 (14 matches),,40.5%,75.0%,23.3%,59.1%,16.5%,46.3%,40.0%,28.6%,100.0%,22.2%
2017 (38 matches),,58.5%,80.9%,43.2%,54.7%,18.8%,57.1%,54.5%,40.5%,66.7%,28.6%
2016 (37 matches),,55.4%,81.6%,40.8%,55.0%,17.7%,61.7%,69.7%,56.7%,72.7%,76.9%
2015 (17 matches),,56.1%,80.2%,48.2%,59.0%,13.9%,52.1%,46.2%,30.8%,75.0%,42.9%
2014 (11 matches),,60.3%,85.7%,50.0%,55.8%,14.9%,42.6%,63.6%,40.0%,66.7%,50.0%
Career (145 matches),,54.8%,81.7%,42.8%,57.4%,17.0%,54.6%,57.9%,42.7%,65.1%,43.9%
