Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Montpellier R16,L vs Griekspoor,1.7%,0.0%,9.3%,70.0%,23.4%,35.7%,20.0%,8.3%,33.3%,0.0%,-,50,61
2025 Davis Cup Finals RR,L vs Berrettini,0.0%,-,5.9%,83.3%,15.7%,10.7%,0.0%,2.6%,16.7%,0.7%,0.0%,6,36
2024 United Cup RR,L vs Tsitsipas,2.2%,100.0%,6.8%,83.3%,10.1%,11.5%,0.0%,1.9%,14.3%,1.5%,66.7%,-62,-97
2024 Beijing R32,L vs Rublev,2.7%,50.0%,3.3%,60.0%,20.3%,26.9%,0.0%,4.9%,0.0%,0.5%,0.0%,-30,-73
2022 Davis Cup Finals QF,L vs Cilic,0.0%,-,3.9%,44.4%,11.7%,15.6%,50.0%,8.3%,38.9%,0.3%,100.0%,-91,-68
2022 Paris R16,L vs Paul,6.6%,75.0%,11.6%,78.6%,17.3%,26.3%,0.0%,6.3%,33.3%,0.0%,-,17,-37
2022 Gijon QF,L vs Rinderknech,0.0%,-,6.5%,78.6%,14.3%,23.3%,0.0%,7.9%,27.3%,1.0%,50.0%,-77,-66
2022 US Open R128,W vs Thiem,0.9%,0.0%,8.4%,52.4%,13.8%,15.0%,41.2%,7.0%,13.3%,0.5%,0.0%,-13,-4
2022 Canada F,W vs Hurkacz,0.0%,-,11.8%,82.4%,14.7%,26.7%,100.0%,6.0%,18.2%,1.4%,33.3%,-57,-55
2022 Canada SF,W vs Evans,3.2%,100.0%,19.0%,77.5%,13.3%,28.6%,0.0%,11.1%,25.0%,1.2%,20.0%,-16,-23
2022 Canada R16,W vs Sinner,0.0%,-,5.8%,66.7%,2.8%,11.8%,0.0%,8.6%,50.0%,1.6%,25.0%,-123,-121
2022 Canada R64,W vs Berrettini,0.0%,-,8.3%,88.9%,14.1%,23.5%,0.0%,3.9%,25.0%,1.8%,0.0%,-50,-83
2022 Halle QF,L vs Kyrgios,0.0%,-,12.7%,53.8%,16.9%,26.1%,0.0%,8.0%,20.0%,2.5%,50.0%,-25,-77
2022 Roland Garros R128,L vs Simon,0.7%,100.0%,11.1%,59.4%,8.2%,10.4%,0.0%,3.5%,11.1%,3.3%,44.4%,-68,-57
2022 Barcelona F,L vs Alcaraz,0.0%,-,12.9%,58.3%,13.4%,22.2%,20.0%,3.6%,25.0%,0.6%,0.0%,-1,-15
2022 Miami R32,L vs Sinner,2.2%,100.0%,10.7%,76.0%,11.7%,26.5%,0.0%,4.8%,7.7%,0.6%,0.0%,-68,-63
2022 Australian Open R16,L vs Berrettini,0.9%,100.0%,10.6%,63.6%,20.0%,26.5%,100.0%,9.5%,20.0%,1.1%,0.0%,67,15
2022 Australian Open R64,W vs Griekspoor,2.0%,33.3%,8.9%,64.5%,13.2%,27.8%,7.1%,13.8%,66.7%,0.2%,0.0%,-53,-18
2022 ATP Cup F,L vs Shapovalov,0.0%,-,5.5%,42.9%,10.3%,19.0%,7.1%,2.6%,0.0%,0.4%,0.0%,-66,-66
2021 Metz F,L vs Hurkacz,1.7%,0.0%,9.2%,81.8%,14.1%,31.8%,28.6%,8.3%,16.7%,1.2%,50.0%,24,-13
Career (72 matches),,1.9%,66.1%,8.9%,69.6%,13.1%,21.8%,9.8%,6.7%,24.3%,1.5%,41.9%,-46,-44
