Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Montpellier R16,L vs Griekspoor,32.6%,26.7%,17.4%,5/3,2.36,33.3%,21.4%,16.7%,17.9%,2.11,45.8%,56.3%,33.3%,18.8%,2.73,13.3%
2025 Davis Cup Finals RR,L vs Berrettini,49.1%,46.2%,1.9%,1/0,2.09,31.4%,42.4%,42.9%,3.0%,2.13,47.8%,60.0%,50.0%,0.0%,2.00,0.0%
2024 United Cup RR,L vs Tsitsipas,58.3%,38.8%,4.8%,3/1,2.22,26.9%,50.0%,40.0%,8.0%,2.18,34.6%,85.7%,37.5%,0.0%,2.33,0.0%
2024 Beijing R32,L vs Rublev,62.7%,51.1%,8.0%,4/2,-,11.5%,48.8%,47.6%,7.0%,-,20.7%,83.9%,53.8%,9.7%,-,0.0%
2022 Davis Cup Finals QF,L vs Cilic,56.0%,48.6%,4.0%,3/2,2.45,4.0%,44.1%,38.5%,5.1%,2.58,6.3%,86.3%,54.5%,3.9%,2.20,0.0%
2022 Paris R16,L vs Paul,71.9%,36.6%,12.3%,3/4,-,8.0%,68.4%,34.6%,13.2%,-,10.5%,78.9%,40.0%,10.5%,-,0.0%
2022 Gijon QF,L vs Rinderknech,75.8%,44.7%,2.4%,3/0,2.52,19.1%,73.4%,42.0%,1.1%,2.66,31.7%,89.3%,52.0%,7.1%,2.31,0.0%
2022 US Open R128,W vs Thiem,69.6%,58.5%,2.2%,3/0,2.18,10.4%,64.5%,65.3%,3.9%,2.13,14.6%,83.3%,51.1%,0.0%,2.26,3.4%
2022 Canada F,W vs Hurkacz,53.9%,58.5%,2.6%,1/1,2.16,2.1%,45.3%,45.8%,1.9%,2.10,3.6%,85.0%,76.5%,5.0%,2.24,0.0%
2022 Canada SF,W vs Evans,75.5%,45.8%,2.7%,1/2,2.34,52.7%,72.7%,39.6%,1.5%,2.13,46.3%,92.1%,54.3%,5.3%,2.61,60.6%
2022 Canada R16,W vs Sinner,74.1%,47.5%,0.0%,0/0,-,0.0%,70.4%,31.6%,0.0%,-,0.0%,84.0%,61.9%,0.0%,-,0.0%
2022 Canada R64,W vs Berrettini,63.9%,69.2%,0.0%,0/0,-,21.9%,55.6%,60.0%,0.0%,-,31.8%,86.4%,78.9%,0.0%,-,0.0%
2022 Halle QF,L vs Kyrgios,55.6%,28.0%,4.4%,1/1,-,30.4%,37.5%,25.0%,6.3%,-,38.2%,100.0%,30.8%,0.0%,-,8.3%
2022 Roland Garros R128,L vs Simon,83.9%,48.3%,7.0%,6/4,2.31,0.0%,86.4%,44.3%,3.7%,2.27,0.0%,87.7%,54.0%,12.3%,2.38,0.0%
2022 Barcelona F,L vs Alcaraz,68.4%,19.2%,5.3%,1/1,1.89,4.5%,63.0%,17.6%,3.7%,1.89,6.3%,90.0%,22.2%,10.0%,1.88,0.0%
2022 Miami R32,L vs Sinner,72.9%,53.9%,0.7%,1/0,2.22,1.3%,65.9%,50.0%,1.2%,2.07,2.2%,85.2%,58.7%,0.0%,2.44,0.0%
2022 Australian Open R16,L vs Berrettini,52.2%,35.4%,2.2%,1/1,-,17.0%,43.7%,29.0%,0.0%,-,21.5%,85.0%,47.1%,10.0%,-,6.9%
2022 Australian Open R64,W vs Griekspoor,63.1%,52.5%,7.5%,8/6,2.33,11.6%,58.0%,51.7%,8.0%,2.28,14.1%,82.2%,53.3%,8.2%,2.44,5.9%
2022 ATP Cup F,L vs Shapovalov,69.2%,48.1%,5.1%,3/1,2.66,5.4%,59.2%,51.7%,2.0%,2.46,8.7%,92.6%,44.0%,11.1%,3.00,0.0%
2021 Metz F,L vs Hurkacz,51.8%,44.8%,3.6%,0/2,2.45,12.0%,38.2%,53.8%,0.0%,2.41,16.2%,80.0%,37.5%,10.0%,2.58,0.0%
Career (72 matches),,66.4%,47.6%,3.9%,52.8%,2.33,13.8%,61.9%,41.3%,3.1%,2.29,19.0%,82.9%,55.9%,5.6%,2.40,4.2%
