Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Cazaux,96.5,101.5,4.8,103.7,102.8,113,88,88.5,3.5,,92.0,95,82
2022 US Open R16,L vs Khachanov,103.3,110.7,7.6,114.0,109.2,125,78,88.0,6.3,92.7,84.0,107,77
2022 US Open R32,W vs De Minaur,103.0,111.7,6.9,114.3,109.0,124,87,84.9,5.3,90.0,82.0,99,75
2022 US Open R64,W vs Bublik,105.1,111.2,8.4,115.0,106.1,125,67,88.2,7.1,106.0,89.0,108,77
2022 US Open R128,W vs Thiem,103.1,109.0,7.4,111.7,105.9,127,76,88.4,7.4,95.5,82.8,105,77
2021 US Open R128,L vs Cressy,103.6,107.1,6.8,112.4,104.3,127,88,89.8,6.7,109.0,98.0,109,74
2020 US Open SF,L vs Zverev,100.3,107.5,8.2,113.1,102.8,128,93,81.7,5.9,92.0,,93,70
2020 US Open QF,W vs Shapovalov,99.6,107.4,7.1,110.6,105.9,123,93,79.7,5.3,77.6,75.0,91,66
2020 US Open R16,W vs Djokovic,101.3,108.9,6.8,112.9,106.5,123,94,86.2,5.8,96.0,,96,73
2020 US Open R32,W vs Berankis,101.1,108.2,8.2,112.9,105.1,125,91,85.9,5.8,,85.0,104,77
2019 US Open R32,L vs Goffin,104.1,112.4,9.0,114.3,109.0,127,62,87.9,7.5,97.8,90.5,106,72
2019 Roland Garros R32,L vs Paire,104.0,108.0,5.9,,,123,93,93.7,7.2,,,105,80
2019 Roland Garros R64,W vs De Minaur,105.4,112.4,6.2,,,126,100,91.0,7.1,,,105,76
2017 US Open SF,L vs Anderson,101.3,107.3,6.3,112.6,106.8,124,95,86.2,4.4,85.0,90.5,98,79
2017 US Open QF,W vs Schwartzman,100.6,109.4,8.1,113.3,108.5,127,91,83.5,7.4,88.3,82.2,102,73
2017 US Open R16,W vs Shapovalov,100.2,108.2,7.8,110.5,106.7,127,83,85.8,4.7,87.0,83.5,98,75
2017 US Open R32,W vs Mahut,101.5,105.5,6.2,109.4,104.7,120,89,85.0,5.1,82.0,95.0,95,78
2017 Roland Garros QF,L vs Nadal,105.7,108.5,11.6,112.3,109.3,123,72,79.5,1.5,78.0,,81,78
2017 Roland Garros R16,W vs Raonic,101.5,108.9,9.0,,,128,85,82.3,7.1,,,99,69
2017 Roland Garros R32,W vs Dimitrov,100.8,108.8,9.5,,,126,89,85.5,8.9,,,103,69
Career (34 matches),,101.8,109.1,7.7,113.0,107.1,131,62,86.7,6.8,90.1,88.5,125,62
