Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,298,166,132,55.7%,425-349,54.9%,3925-3690,51.5%,75-68,52.4%,287,80.5%,22.6%,5.7%,2.5%,65.3%,70.2%,53.1%,64.3%,37.0%,50.6%,1.04
Clay,212,117,95,55.2%,296-234,55.8%,2657-2451,52.0%,45-40,52.9%,208,76.6%,27.4%,4.2%,2.1%,64.6%,68.1%,51.5%,62.3%,39.6%,50.8%,1.05
Grass,20,6,14,30.0%,18-35,34.0%,229-295,43.7%,4-7,36.4%,20,76.4%,11.2%,4.8%,2.7%,67.6%,68.4%,49.4%,62.3%,31.5%,46.9%,0.83
Grand Slams,99,57,42,57.6%,204-153,57.1%,1811-1674,52.0%,32-27,54.2%,99,79.4%,24.6%,5.4%,2.3%,65.8%,69.8%,51.3%,63.5%,37.9%,50.6%,1.04
Masters,119,59,60,49.6%,134-137,49.4%,1335-1320,50.3%,22-28,44.0%,117,79.2%,21.8%,4.9%,2.5%,65.8%,69.4%,53.4%,63.9%,36.8%,50.2%,1.02
Other Tours,295,167,128,56.6%,383-301,56.0%,3457-3199,51.9%,64-56,53.3%,288,78.6%,24.9%,5.1%,2.3%,64.4%,69.1%,52.6%,63.2%,38.3%,50.8%,1.04
Best of 5,102,57,45,55.9%,206-162,56.0%,1852-1737,51.6%,32-28,53.3%,102,79.1%,24.2%,5.3%,2.3%,65.8%,69.7%,51.1%,63.4%,37.7%,50.5%,1.03
Best of 3,428,232,196,54.2%,533-456,53.9%,4959-4699,51.3%,92-87,51.4%,413,78.7%,24.0%,5.0%,2.4%,64.9%,69.2%,52.8%,63.4%,37.8%,50.6%,1.03
Finals,13,7,6,53.8%,15-17,46.9%,163-164,49.8%,4-5,44.4%,13,80.1%,19.1%,4.3%,0.9%,67.2%,68.7%,60.1%,65.9%,35.5%,50.5%,1.04
Semi-finals,35,13,22,37.1%,36-48,42.9%,390-419,48.2%,5-7,41.7%,34,76.4%,20.9%,3.9%,2.3%,66.4%,66.8%,50.1%,61.2%,35.5%,48.6%,0.91
Quarter-finals,63,33,30,52.4%,77-75,50.7%,740-750,49.7%,17-12,58.6%,62,76.1%,22.2%,5.2%,1.9%,66.1%,67.6%,51.4%,62.1%,37.1%,49.7%,0.98
vs Righties,444,237,207,53.4%,610-528,53.6%,5686-5382,51.4%,88-104,45.8%,430,78.7%,24.3%,5.1%,2.4%,64.8%,69.3%,52.1%,63.2%,37.9%,50.5%,1.03
vs Lefties,86,52,34,60.5%,129-90,58.9%,1125-1054,51.6%,36-11,76.6%,85,79.7%,22.6%,4.9%,2.4%,66.8%,69.5%,53.7%,64.3%,37.5%,50.8%,1.05
vs Top 10,56,11,45,19.6%,37-109,25.3%,608-835,42.1%,10-18,35.7%,54,68.5%,14.9%,3.6%,1.9%,68.5%,63.0%,47.2%,58.1%,32.3%,45.6%,0.77
