Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,16,6,10,37.5%,16-24,40.0%,190-208,47.7%,3-2,60.0%,13,76.2%,19.9%,3.8%,2.4%,64.7%,67.4%,51.8%,61.9%,36.1%,48.7%,0.95
Clay,9,3,6,33.3%,10-13,43.5%,111-114,49.3%,2-3,40.0%,7,82.2%,16.3%,3.1%,2.8%,62.3%,71.2%,54.1%,64.8%,34.9%,49.7%,0.99
Grand Slams,5,2,3,40.0%,8-9,47.1%,83-87,48.8%,2-1,66.7%,5,77.1%,19.0%,1.3%,2.7%,65.6%,68.4%,49.5%,61.9%,37.6%,49.7%,0.99
Masters,4,1,3,25.0%,4-7,36.4%,48-58,45.3%,1-1,50.0%,4,78.4%,13.2%,3.4%,3.1%,58.9%,69.8%,55.3%,63.9%,33.5%,48.3%,0.93
Other Tours,11,4,7,36.4%,10-15,40.0%,121-124,49.4%,1-3,25.0%,11,79.2%,20.7%,5.3%,2.2%,64.8%,68.5%,53.7%,63.3%,35.3%,48.9%,0.96
Best of 5,5,2,3,40.0%,8-9,47.1%,83-87,48.8%,2-1,66.7%,5,77.1%,19.0%,1.3%,2.7%,65.6%,68.4%,49.5%,61.9%,37.6%,49.7%,0.99
Best of 3,20,7,13,35.0%,18-28,39.1%,218-235,48.1%,3-4,42.9%,15,78.9%,18.4%,4.7%,2.5%,63.0%,68.9%,54.2%,63.4%,34.7%,48.7%,0.95
vs Righties,22,7,15,31.8%,22-34,39.3%,267-295,47.5%,5-5,50.0%,17,78.9%,16.2%,3.8%,2.6%,63.5%,69.3%,52.4%,63.1%,34.8%,48.6%,0.94
vs Lefties,3,2,1,66.7%,4-3,57.1%,34-27,55.7%,0-0,-,3,74.2%,36.7%,1.6%,2.1%,66.5%,64.6%,54.7%,61.3%,43.4%,52.7%,1.12
vs Top 10,1,0,1,0.0%,0-3,0.0%,10-18,35.7%,0-0,-,1,57.1%,14.3%,0.0%,2.4%,68.2%,58.6%,37.0%,51.8%,32.1%,42.3%,0.66
