Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,10,9,1,90.0%,18-6,75.0%,131-96,57.7%,1-0,100.0%,10,78.9%,35.7%,2.0%,2.0%,67.5%,67.4%,57.0%,64.0%,43.3%,53.1%,1.20,W (Murcia)
2025,38,29,9,76.3%,60-28,68.2%,473-357,57.0%,9-3,75.0%,37,80.6%,32.0%,5.0%,2.1%,68.0%,70.0%,52.0%,64.3%,42.1%,53.0%,1.18,W (3x)
2024,4,2,2,50.0%,6-4,60.0%,58-54,51.8%,3-1,75.0%,4,75.9%,25.9%,2.7%,4.1%,61.7%,69.5%,50.0%,62.0%,41.1%,51.1%,1.08,R16 (2x)
2023,3,1,2,33.3%,2-5,28.6%,31-39,44.3%,0-1,0.0%,3,81.8%,11.1%,3.5%,3.1%,71.6%,67.7%,44.6%,61.1%,32.2%,46.5%,0.83,R16 (Malaga)
2015,26,21,5,80.8%,43-15,74.1%,313-246,56.0%,5-2,71.4%,26,82.8%,29.2%,7.8%,2.2%,59.4%,76.2%,51.7%,66.3%,41.1%,53.4%,1.22,W (2x)
2014,19,17,2,89.5%,32-11,74.4%,231-162,58.8%,2-2,50.0%,19,80.5%,37.2%,5.5%,2.5%,60.3%,71.4%,56.3%,65.4%,44.3%,54.3%,1.28,W (3x)
2013,42,34,8,81.0%,68-28,70.8%,525-397,56.9%,11-3,78.6%,42,76.4%,37.5%,4.6%,3.5%,57.8%,71.0%,50.9%,62.5%,45.0%,53.6%,1.20,W (4x)
2012,9,2,7,22.2%,6-16,27.3%,99-122,44.8%,1-3,25.0%,9,72.9%,18.2%,5.3%,2.8%,53.1%,67.4%,50.3%,59.4%,37.8%,48.3%,0.93,QF (Marrakech)
2011,42,26,16,61.9%,58-39,59.8%,499-436,53.4%,9-7,56.3%,42,75.0%,31.4%,3.8%,2.1%,61.2%,68.3%,50.0%,61.2%,42.3%,51.7%,1.09,W (2x)
2010,6,2,4,33.3%,4-9,30.8%,52-71,42.3%,0-0,-,6,66.1%,18.0%,5.1%,6.3%,50.9%,70.5%,42.5%,56.7%,34.6%,46.4%,0.80,QF (Meknes)
Career,199,143,56,71.9%,297-161,64.8%,2412-1980,54.9%,41-22,65.1%,198,77.8%,31.8%,4.8%,2.6%,61.3%,70.4%,51.2%,63.0%,42.3%,52.4%,1.14,
