Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,4,1,3,25.0%,2-6,25.0%,31-45,40.8%,0-0,-,0,,,,,,,,,,,,R16 (Lubbock TX $25K)
2016,6,3,3,50.0%,6-7,46.2%,65-64,50.4%,0-0,-,0,,,,,,,,,,,,QF (Bethany Beach DE $10K)
2014,3,1,2,33.3%,2-3,40.0%,18-24,42.9%,0-0,-,0,,,,,,,,,,,,R16 (Fort Worth TX 10K)
2012,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Midland MI 100K)
2011,4,1,3,25.0%,2-6,25.0%,33-48,40.7%,1-0,100.0%,0,,,,,,,,,,,,R16 (Albuquerque NM 75K)
2010,43,26,17,60.5%,60-44,57.7%,506-448,53.0%,6-5,54.5%,0,,,,,,,,,,,,F (2x)
2009,42,23,19,54.8%,51-45,53.1%,465-448,50.9%,4-8,33.3%,0,,,,,,,,,,,,W (Charlottesville VA 50K)
2008,22,11,11,50.0%,26-24,52.0%,231-233,49.8%,1-1,50.0%,0,,,,,,,,,,,,SF (Carson CA 50K)
2007,19,7,12,36.8%,17-25,40.5%,180-194,48.1%,0-2,0.0%,0,,,,,,,,,,,,QF (3x)
2006,5,0,5,0.0%,1-10,9.1%,37-66,35.9%,0-1,0.0%,0,,,,,,,,,,,,R32 (5x)
2005,27,14,13,51.9%,31-23,57.4%,267-225,54.3%,1-2,33.3%,0,,,,,,,,,,,,W (Los Gatos 50K)
2004,20,15,5,75.0%,30-10,75.0%,217-156,58.2%,4-1,80.0%,0,,,,,,,,,,,,W (Rockford IL 25K)
2003,39,25,14,64.1%,51-32,61.4%,415-341,54.9%,3-1,75.0%,0,,,,,,,,,,,,W (2x)
2002,61,40,21,65.6%,92-55,62.6%,735-632,53.8%,13-6,68.4%,0,,,,,,,,,,,,W (2x)
2001,13,4,9,30.8%,10-20,33.3%,139-161,46.3%,1-5,16.7%,0,,,,,,,,,,,,QF (Greenville SC 10K)
2000,28,16,12,57.1%,35-27,56.5%,294-267,52.4%,3-1,75.0%,0,,,,,,,,,,,,W (Boca Raton 10K)
1999,20,11,9,55.0%,21-17,55.3%,174-156,52.7%,2-2,50.0%,0,,,,,,,,,,,,SF (Baltimore 10K)
1998,18,7,11,38.9%,15-19,44.1%,131-157,45.5%,1-5,16.7%,0,,,,,,,,,,,,W (Burbank 25K)
1997,17,9,8,52.9%,19-17,52.8%,175-168,51.0%,1-2,33.3%,0,,,,,,,,,,,,F (Flushing 50K)
1996,7,4,3,57.1%,5-5,50.0%,41-43,48.8%,1-3,25.0%,0,,,,,,,,,,,,F (Midland 50K)
1995,16,14,2,87.5%,29-6,82.9%,196-111,63.8%,0-1,0.0%,0,,,,,,,,,,,,W (2x)
1994,22,16,6,72.7%,32-14,69.6%,240-174,58.0%,2-0,100.0%,0,,,,,,,,,,,,F (ITF Acapulco)
Career,437,248,189,56.8%,537-417,56.3%,4595-4173,52.4%,44-46,48.9%,0,,,,,,,,,,,,
