Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2017 Lubbock TX $25K R16,L vs Anderson,0.97,0.51,39.7,2.0,0.0%,51.9%,0.0%,50.0%,29.2%,21.7%
2017 Lubbock TX $25K R32,W vs Talaba,1.03,1.37,62.7,2.2,3.0%,69.7%,0.0%,57.1%,42.9%,52.4%
2017 Naples FL $25K R32,L vs Eikeri,1.04,0.76,56.0,3.3,0.0%,38.9%,3.0%,57.6%,47.4%,28.9%
2016 Lubbock TX $25K R16,L vs Christie,0.81,0.74,50.9,2.6,0.0%,52.9%,3.4%,72.4%,40.0%,29.4%
2016 Lubbock TX $25K R32,W vs Maltby,1.03,1.44,55.8,2.3,0.0%,61.1%,0.0%,78.8%,44.1%,40.6%
2016 Bethany Beach DE $10K QF,L vs Neel,1.06,0.80,61.6,2.9,2.8%,47.2%,0.0%,39.4%,35.0%,51.4%
2016 Bethany Beach DE $10K R16,W vs Elie,0.96,1.23,59.2,6.6,0.0%,53.2%,0.0%,64.4%,48.9%,57.1%
2016 Bethany Beach DE $10K R32,W vs Chi,1.11,1.41,48.9,2.0,0.0%,58.3%,0.0%,61.8%,61.3%,40.0%
2016 Surprise AZ $25K R32,L vs Bellis,0.99,0.60,55.5,2.4,2.8%,52.8%,3.1%,56.3%,26.7%,29.2%
2017 (3 matches),,1.02,0.87,54.5,2.4,1.0%,53.1%,1.2%,55.4%,41.3%,36.9%
2016 (6 matches),,0.99,1.01,55.7,2.7,0.9%,54.2%,1.0%,62.1%,42.8%,42.7%
Career (9 matches),,1.00,0.97,55.3,2.6,0.9%,53.9%,1.0%,60.2%,42.3%,40.7%
