Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 Lubbock TX $25K R16,L vs Anderson,13% (1/8),0% (0/1),0/2,50% (4/8),0% (0/4),0/0,0/0,0/2,0/0,0/1
2017 Lubbock TX $25K R32,W vs Talaba,70% (7/10),57% (4/7),2/2,30% (3/10),33% (1/3),1/2,0/0,0/0,0/0,0/0
2017 Naples FL $25K R32,L vs Eikeri,50% (5/10),40% (2/5),1/4,55% (6/11),17% (1/6),1/2,0/0,0/1,0/0,0/1
2016 Lubbock TX $25K R16,L vs Christie,36% (4/11),25% (1/4),0/3,36% (4/11),25% (1/4),1/1,0/1,1/1,0/0,0/0
2016 Lubbock TX $25K R32,W vs Maltby,27% (3/11),100% (3/3),0/1,18% (2/11),50% (1/2),2/3,2/2,1/1,1/1,0/0
2016 Bethany Beach DE $10K QF,L vs Neel,36% (4/11),100% (4/4),1/5,70% (7/10),14% (1/7),1/4,0/0,1/2,0/0,0/0
2016 Bethany Beach DE $10K R16,W vs Elie,69% (9/13),78% (7/9),3/4,50% (7/14),43% (3/7),4/6,1/2,0/0,1/1,0/0
2016 Bethany Beach DE $10K R32,W vs Chi,56% (5/9),80% (4/5),0/1,44% (4/9),75% (3/4),4/4,2/2,0/0,1/1,0/0
2016 Surprise AZ $25K R32,L vs Bellis,11% (1/9),0% (0/1),0/3,50% (5/10),20% (1/5),0/0,0/0,0/1,0/0,0/1
2017 (3 matches),,46.4%,46.2%,37.5%,44.8%,15.4%,50.0%,-,0.0%,-,0.0%
2016 (6 matches),,40.6%,73.1%,23.5%,44.6%,34.5%,66.7%,71.4%,60.0%,100.0%,0.0%
Career (9 matches),,42.4%,64.1%,28.0%,44.7%,28.6%,63.6%,71.4%,37.5%,100.0%,0.0%
