Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 US Open R128,L vs Noskova,25% (2/8),100% (2/2),2/5,86% (6/7),0% (0/6),0/2,0/0,0/1,0/0,0/0
2023 Wimbledon R128,W vs Errani,100% (8/8),88% (7/8),3/3,50% (4/8),25% (1/4),3/6,1/2,0/0,1/1,0/0
2023 Roland Garros R128,L vs Sherif,13% (1/8),100% (1/1),1/4,63% (5/8),0% (0/5),0/1,0/0,0/1,0/0,0/0
2023 Indian Wells R64,L vs Trevisan,43% (6/14),100% (6/6),4/9,77% (10/13),10% (1/10),2/6,1/2,0/0,0/0,0/0
2023 Linz R16,L vs Vekic,50% (4/8),50% (2/4),2/5,75% (6/8),0% (0/6),1/2,0/0,0/1,0/0,0/1
2023 Linz R32,W vs Grabher,80% (8/10),50% (4/8),1/2,40% (4/10),50% (2/4),2/3,0/0,2/2,0/0,0/0
2022 US Open R128,L vs Jabeur,50% (5/10),80% (4/5),3/7,80% (8/10),13% (1/8),2/4,0/0,0/0,0/0,0/0
2022 Wimbledon R128,L vs Davis,40% (4/10),75% (3/4),1/4,60% (6/10),0% (0/6),1/3,0/0,1/3,0/0,1/2
2022 Roland Garros R64,L vs Sabalenka,38% (3/8),33% (1/3),0/4,63% (5/8),0% (0/5),0/1,0/0,0/1,0/0,0/1
2022 Miami R32,L vs Swiatek,13% (1/8),100% (1/1),0/4,71% (5/7),0% (0/5),0/1,0/0,0/1,0/0,0/0
2021 US Open R128,L vs Rogers,25% (2/8),100% (2/2),1/4,75% (6/8),0% (0/6),2/2,0/0,0/2,0/0,0/1
2021 Wimbledon R32,L vs Golubic,43% (3/7),33% (1/3),1/5,88% (7/8),14% (1/7),1/1,0/0,0/1,0/0,0/1
2021 Wimbledon R64,W vs Kenin,67% (6/9),100% (6/6),3/3,33% (3/9),0% (0/3),3/6,2/2,0/0,1/1,0/0
2021 Wimbledon R128,W vs Mchale,40% (8/20),75% (6/8),1/5,42% (8/19),38% (3/8),3/4,0/0,2/2,0/0,2/2
2021 Roland Garros R64,L vs Zidansek,44% (4/9),50% (2/4),0/4,63% (5/8),0% (0/5),1/2,0/0,3/4,0/0,1/1
2021 Roland Garros R128,W vs Osorio,91% (10/11),80% (8/10),3/6,55% (6/11),0% (0/6),3/8,2/4,0/0,1/2,0/0
2021 Australian Open R64,L vs Brady,0% (0/8),- (0/0),0/4,71% (5/7),20% (1/5),0/0,0/0,1/1,0/0,0/0
2021 Australian Open R128,W vs Rodionova,86% (6/7),100% (6/6),2/2,25% (2/8),0% (0/2),4/6,2/2,0/0,1/1,0/0
2020 Roland Garros R128,L vs Ostapenko,86% (6/7),33% (2/6),2/6,88% (7/8),0% (0/7),0/2,0/0,0/1,0/0,0/1
2020 Lexington R32,L vs Sabalenka,50% (7/14),57% (4/7),1/7,62% (8/13),0% (0/8),1/3,0/0,2/3,0/0,1/2
2023 (6 matches),,51.8%,75.9%,46.4%,64.8%,11.4%,40.0%,50.0%,40.0%,100.0%,0.0%
2022 (4 matches),,36.1%,69.2%,21.1%,68.6%,4.2%,33.3%,-,20.0%,-,33.3%
2021 (8 matches),,49.4%,79.5%,33.3%,53.8%,11.9%,58.6%,75.0%,60.0%,75.0%,60.0%
2020 (4 matches),,44.4%,45.0%,15.0%,55.6%,4.0%,25.0%,0.0%,62.5%,-,60.0%
2019 (30 matches),,53.1%,85.0%,42.7%,52.9%,18.8%,53.9%,65.4%,26.3%,72.7%,11.1%
Career (243 matches),,51.3%,82.8%,39.0%,52.1%,18.0%,58.1%,70.0%,50.7%,75.0%,47.0%
