Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,9,5,4,55.6%,12-9,57.1%,97-85,53.3%,0-0,-,9,61.2%,47.1%,0.0%,3.0%,82.8%,56.9%,50.5%,55.8%,49.0%,52.4%,1.11,F (W35 Weston FL)
2025,18,13,5,72.2%,28-9,75.7%,198-128,60.7%,3-2,60.0%,18,63.4%,59.4%,0.1%,3.1%,78.8%,58.6%,45.5%,55.8%,52.9%,54.3%,1.20,W (W35 San Rafael CA)
2023,24,16,8,66.7%,33-21,61.1%,266-210,55.9%,0-3,0.0%,2,70.6%,52.9%,0.0%,3.7%,75.9%,63.4%,42.3%,58.3%,48.7%,53.4%,1.17,F (W100 Landisville)
2022,28,22,6,78.6%,48-13,78.7%,340-209,61.9%,2-1,66.7%,9,55.7%,56.8%,0.3%,2.5%,75.2%,54.2%,47.7%,52.6%,53.2%,52.9%,1.12,W (3x)
2021,37,27,10,73.0%,55-27,67.1%,438-320,57.8%,5-6,45.5%,12,67.5%,55.3%,0.3%,3.8%,78.5%,59.5%,48.8%,57.2%,52.8%,54.9%,1.23,W (2x)
2020,13,9,4,69.2%,17-12,58.6%,144-127,53.1%,3-2,60.0%,6,58.2%,54.4%,0.4%,6.1%,68.4%,57.6%,44.1%,53.3%,52.1%,52.8%,1.12,W (Newport Beach)
2019,32,21,11,65.6%,46-25,64.8%,368-285,56.4%,3-2,60.0%,2,33.3%,42.9%,0.0%,4.7%,77.5%,47.3%,31.6%,43.8%,46.4%,45.0%,0.82,W (2x)
2018,31,22,9,71.0%,45-18,71.4%,337-225,60.0%,2-1,66.7%,2,71.4%,46.7%,0.0%,7.9%,81.2%,63.4%,21.1%,55.4%,46.9%,51.3%,1.05,W (2x)
2017,20,15,5,75.0%,30-11,73.2%,220-145,60.3%,2-1,66.7%,0,,,,,,,,,,,,W (2x)
2016,8,7,1,87.5%,15-6,71.4%,117-88,57.1%,2-1,66.7%,0,,,,,,,,,,,,W (Osprey FL $50K)
2015,5,4,1,80.0%,9-3,75.0%,64-44,59.3%,1-0,100.0%,0,,,,,,,,,,,,F (Osprey FL $50K)
2014,44,30,14,68.2%,66-34,66.0%,512-377,57.6%,1-3,25.0%,0,,,,,,,,,,,,W (2x)
2013,62,41,21,66.1%,89-44,66.9%,679-474,58.9%,4-1,80.0%,0,,,,,,,,,,,,W (2x)
2012,38,21,17,55.3%,48-40,54.5%,421-365,53.6%,3-1,75.0%,0,,,,,,,,,,,,W (Fort Walton Beach FL 25K)
2011,42,24,18,57.1%,53-43,55.2%,450-410,52.3%,5-1,83.3%,0,,,,,,,,,,,,W (Hammond LA 25K)
2010,37,20,17,54.1%,45-43,51.1%,409-383,51.6%,0-4,0.0%,0,,,,,,,,,,,,F (Boston MA 50K)
2009,42,23,19,54.8%,52-42,55.3%,435-405,51.8%,4-1,80.0%,0,,,,,,,,,,,,SF (3x)
2008,41,22,19,53.7%,49-45,52.1%,447-414,51.9%,7-6,53.8%,0,,,,,,,,,,,,SF (3x)
2007,26,16,10,61.5%,34-25,57.6%,291-242,54.6%,0-4,0.0%,0,,,,,,,,,,,,F (2x)
2006,11,5,6,45.5%,13-13,50.0%,115-114,50.2%,1-0,100.0%,0,,,,,,,,,,,,F (Hilton Head SC 10K)
2005,9,6,3,66.7%,10-7,58.8%,77-63,55.0%,0-0,-,0,,,,,,,,,,,,W (Baltimore 10K)
Career,577,369,208,64.0%,797-490,61.9%,6425-5113,55.7%,48-40,54.5%,60,61.4%,54.6%,0.2%,3.7%,77.3%,57.5%,45.6%,54.8%,51.8%,53.3%,1.15,
