Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 US Open R128,L vs Noskova,33% (1/3),50% (2/4),0/0,0/0,33% (3/9),1/3,0/1,- (0/0),- (0/0)
2023 Wimbledon R128,W vs Errani,100% (5/5),44% (7/16),2/2,1/1,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2023 Roland Garros R128,L vs Sherif,43% (3/7),50% (1/2),0/0,0/0,38% (3/8),2/4,1/2,- (0/0),- (0/0)
2023 Indian Wells R64,L vs Trevisan,57% (4/7),60% (6/10),1/1,0/0,50% (9/18),0/2,0/1,- (0/0),- (0/0)
2023 Linz R16,L vs Vekic,50% (2/4),33% (2/6),0/0,0/0,33% (3/9),1/3,0/1,- (0/0),- (0/0)
2023 Linz R32,W vs Grabher,73% (8/11),33% (4/12),2/3,1/1,60% (3/5),0/0,0/0,100% (4/4),60% (3/5)
2022 US Open R128,L vs Jabeur,23% (3/13),50% (4/8),0/0,0/0,61% (11/18),1/3,0/1,- (0/0),- (0/0)
2022 Wimbledon R128,L vs Davis,33% (4/12),75% (3/4),0/0,0/0,33% (3/9),1/3,0/1,- (0/0),- (0/0)
2022 Roland Garros R64,L vs Sabalenka,30% (3/10),33% (1/3),0/0,0/0,44% (4/9),4/6,1/2,- (0/0),- (0/0)
2022 Miami R32,L vs Swiatek,100% (2/2),50% (1/2),0/0,0/0,50% (5/10),2/4,1/2,- (0/0),- (0/0)
2021 US Open R128,L vs Rogers,100% (2/2),100% (2/2),0/0,0/0,25% (2/8),1/3,1/2,- (0/0),- (0/0)
2021 Wimbledon R32,L vs Golubic,29% (2/7),14% (1/7),0/0,0/0,45% (5/11),2/4,0/1,- (0/0),- (0/0)
2021 Wimbledon R64,W vs Kenin,100% (6/6),86% (6/7),2/2,1/1,0% (0/3),0/0,0/0,- (0/0),- (0/0)
2021 Wimbledon R128,W vs Mchale,70% (14/20),43% (6/14),2/3,1/2,50% (5/10),7/8,4/4,- (0/0),- (0/0)
2021 Roland Garros R64,L vs Zidansek,43% (3/7),20% (2/10),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2021 Roland Garros R128,W vs Osorio,31% (5/16),57% (8/14),2/6,1/4,25% (2/8),0/0,0/0,- (0/0),- (0/0)
2021 Australian Open R64,L vs Brady,60% (3/5),- (0/0),0/0,0/0,33% (2/6),4/6,2/3,- (0/0),- (0/0)
2021 Australian Open R128,W vs Rodionova,50% (6/12),55% (6/11),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2020 Roland Garros R128,L vs Ostapenko,14% (1/7),12% (2/17),0/0,0/0,22% (2/9),0/2,0/1,- (0/0),- (0/0)
2020 Lexington R32,L vs Sabalenka,71% (5/7),27% (4/15),1/2,0/0,43% (6/14),3/5,2/3,67% (4/6),50% (3/6)
2023 (6 matches),,62.2%,44.0%,83.3%,100.0%,42.6%,33.3%,20.0%,100.0%,60.0%
2022 (4 matches),,32.4%,52.9%,-,-,50.0%,50.0%,33.3%,-,-
2021 (8 matches),,54.7%,47.7%,61.5%,50.0%,32.7%,60.9%,63.6%,-,-
2020 (4 matches),,51.2%,20.5%,33.3%,-,41.5%,46.7%,42.9%,44.4%,58.8%
2019 (30 matches),,48.0%,50.4%,50.0%,40.0%,50.4%,35.8%,38.5%,44.4%,52.9%
Career (243 matches),,53.9%,50.3%,55.9%,54.4%,49.4%,44.1%,42.9%,53.9%,50.7%
