Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,20,6,14,30.0%,16-28,36.4%,185-238,43.7%,5-4,55.6%,20,53.6%,34.9%,0.4%,4.0%,74.9%,55.1%,42.3%,51.9%,43.9%,47.8%,0.91,R16 (2x)
2022,27,11,16,40.7%,25-33,43.1%,239-282,45.9%,3-1,75.0%,27,52.7%,37.8%,0.6%,4.4%,73.7%,55.8%,40.0%,51.7%,44.7%,48.2%,0.92,QF (2x)
2021,20,6,14,30.0%,16-30,34.8%,195-241,44.7%,0-2,0.0%,20,55.6%,34.5%,0.0%,4.3%,74.7%,56.4%,41.5%,52.7%,44.1%,48.3%,0.93,R16 (Charleston 2)
2020,6,2,4,33.3%,6-8,42.9%,54-69,43.9%,2-0,100.0%,6,48.3%,36.1%,0.3%,5.6%,72.6%,52.8%,43.5%,50.3%,45.9%,48.0%,0.92,R32 (2x)
2019,18,7,11,38.9%,16-22,42.1%,154-180,46.1%,2-1,66.7%,18,47.0%,44.3%,0.3%,3.7%,74.7%,52.0%,39.6%,48.8%,47.0%,47.9%,0.92,QF (Nurnberg)
2018,14,3,11,21.4%,11-23,32.4%,129-176,42.3%,0-2,0.0%,14,45.7%,38.1%,0.5%,3.9%,67.0%,51.6%,41.5%,48.3%,44.6%,46.4%,0.86,R16 (2x)
2017,28,10,18,35.7%,26-42,38.2%,294-347,45.9%,3-2,60.0%,28,52.0%,39.7%,0.2%,3.4%,73.8%,54.9%,40.6%,51.1%,45.2%,48.1%,0.93,QF (Auckland)
2016,39,16,23,41.0%,37-51,42.0%,380-451,45.7%,3-2,60.0%,39,55.6%,35.1%,1.3%,3.0%,68.9%,56.5%,45.8%,53.2%,43.6%,48.6%,0.93,SF ('s Hertogenbosch)
2015,51,25,26,49.0%,57-59,49.1%,530-536,49.7%,6-6,50.0%,35,63.6%,35.2%,2.5%,2.8%,66.7%,61.1%,48.9%,57.0%,42.8%,49.9%,1.00,F (Hobart)
2014,8,4,4,50.0%,7-8,46.7%,68-75,47.6%,1-1,50.0%,7,-,-,1.1%,4.5%,66.9%,62.5%,40.4%,55.2%,43.3%,49.0%,0.97,QF (Linz)
2012,1,0,1,0.0%,1-2,33.3%,15-18,45.5%,1-0,100.0%,1,-,-,4.3%,7.0%,65.2%,61.3%,35.0%,52.2%,41.7%,47.4%,0.87,R32 (Quebec City)
2011,2,1,1,50.0%,2-2,50.0%,18-23,43.9%,1-0,100.0%,2,-,-,0.7%,5.1%,62.8%,57.0%,45.1%,52.6%,41.3%,47.1%,0.87,R16 (Washington)
2010,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,-,-,1.5%,10.4%,53.7%,44.4%,38.7%,41.8%,47.2%,44.2%,0.81,R32 (Memphis)
2009,3,1,2,33.3%,2-4,33.3%,26-33,44.1%,0-1,0.0%,3,-,-,0.0%,5.8%,60.8%,56.5%,39.2%,49.7%,44.1%,46.7%,0.88,R16 (Quebec City)
2008,3,0,3,0.0%,1-6,14.3%,24-39,38.1%,0-0,-,2,-,-,0.0%,5.1%,65.8%,49.4%,37.5%,45.3%,37.7%,41.6%,0.69,R128 (3x)
2007,4,1,3,25.0%,2-6,25.0%,26-40,39.4%,0-0,-,4,-,-,1.2%,4.8%,61.3%,57.2%,40.6%,50.8%,40.3%,46.2%,0.82,R32 (Los Angeles)
Career,245,93,152,38.0%,225-326,40.8%,2343-2760,45.9%,27-22,55.1%,227,53.9%,37.0%,0.9%,3.8%,70.7%,56.1%,43.2%,52.3%,44.2%,48.2%,0.93,
