Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2020 Rio De Janeiro F,L vs Garin,33.8%,53.2%,44.7%,43.9%,44.0%,68.0%,60.7%,59.6%,43.5%,51.9%,60.0%,17.4%,30.4%,21.1%,45
2020 Rio De Janeiro SF,W vs Balazs,20.5%,39.3%,53.7%,34.2%,24.4%,46.5%,60.0%,43.8%,63.9%,56.0%,50.0%,11.8%,23.5%,40.0%,4
2020 Australian Open Q2,L vs Purcell,25.0%,35.4%,46.2%,34.7%,31.3%,44.8%,52.2%,45.2%,48.4%,47.2%,25.0%,13.6%,18.2%,31.6%,-4
2019 Hamburg CH R16,L vs Van De Zandschulp,25.0%,32.5%,48.1%,33.2%,34.8%,47.8%,60.0%,49.1%,33.3%,27.3%,0.0%,14.3%,14.3%,33.3%,11
2019 Barletta CH F,W vs Milojevic,22.1%,30.5%,46.5%,27.3%,29.3%,37.9%,48.8%,37.8%,46.2%,43.8%,33.3%,11.8%,20.6%,43.3%,1
Career (5 matches),,24.7%,38.4%,48.5%,34.4%,31.3%,48.2%,55.9%,46.1%,50.0%,48.7%,40.9%,13.4%,22.0%,35.5%,10
