Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2021 US Open R128,L vs Thompson,0.98,0.83,65.9,3.7,11.8%,77.6%,5.2%,49.4%,32.9%,27.5%
2021 Wimbledon R64,L vs Kyrgios,0.83,0.61,39.6,2.8,17.5%,59.6%,14.0%,78.0%,26.5%,19.6%
2021 Wimbledon R128,W vs Londero,1.10,1.31,39.9,2.4,10.6%,57.6%,15.6%,71.9%,44.4%,39.7%
2021 Roland Garros R64,L vs Sinner,1.00,0.66,33.2,2.1,4.8%,61.3%,3.6%,60.0%,18.0%,34.0%
2021 Roland Garros R128,W vs Gojowczyk,1.16,1.22,47.9,2.4,10.1%,66.7%,5.9%,60.3%,37.1%,39.7%
2021 Australian Open R128,L vs Karatsev,0.95,0.47,28.0,2.0,6.5%,58.7%,7.5%,52.5%,16.7%,27.3%
2020 Roland Garros R128,L vs Lajovic,1.04,0.76,36.6,2.1,0.0%,58.1%,0.0%,55.9%,28.1%,35.7%
2020 Rio De Janeiro F,L vs Garin,0.82,0.77,53.5,2.8,7.3%,53.7%,8.3%,69.4%,23.3%,51.3%
2020 Rio De Janeiro SF,W vs Balazs,1.08,1.10,88.0,16.3,3.1%,63.1%,5.3%,61.4%,49.2%,26.3%
2019 Hamburg CH R16,L vs Van De Zandschulp,0.77,0.47,37.1,2.3,4.8%,57.1%,5.3%,57.9%,39.3%,11.5%
2019 Aix En Provence CH R16,W vs Couacaud,1.28,1.35,53.1,2.3,7.1%,71.4%,7.9%,55.3%,25.0%,52.8%
2019 Aix En Provence CH R32,W vs Ward,0.95,1.75,50.4,2.2,19.4%,83.9%,6.9%,65.5%,37.0%,55.6%
2019 Bordeaux CH QF,L vs Barrere,1.10,0.73,56.5,2.1,8.8%,61.8%,0.0%,39.4%,42.1%,22.2%
2019 Bordeaux CH R16,W vs Bega,1.67,2.42,32.7,2.6,3.4%,72.4%,0.0%,62.5%,40.9%,52.6%
2019 Bordeaux CH R32,W vs Lokoli,0.98,1.38,50.7,4.3,0.0%,63.2%,0.0%,72.7%,45.5%,46.2%
2019 Barletta CH SF,W vs Galovic,1.17,1.57,50.9,2.0,16.7%,76.7%,7.7%,61.5%,44.8%,36.0%
2019 Barletta CH QF,W vs Napolitano,1.24,1.64,51.5,3.0,14.7%,70.6%,3.2%,71.0%,33.3%,44.2%
2019 Barletta CH R32,W vs Kotov,1.18,1.71,39.0,2.1,10.0%,63.3%,3.7%,74.1%,38.7%,53.3%
2019 Sophia Antipolis CH QF,L vs Krajinovic,0.95,0.81,65.8,3.7,0.0%,40.5%,0.0%,70.0%,41.5%,35.0%
2019 Sophia Antipolis CH R16,W vs Herbert,1.34,2.44,46.1,2.2,13.9%,77.8%,13.3%,83.3%,34.9%,36.8%
2021 (6 matches),,1.01,0.86,44.7,2.4,10.4%,64.7%,8.5%,61.6%,31.0%,31.8%
2020 (3 matches),,1.00,0.88,59.4,3.4,2.8%,58.9%,3.7%,60.9%,34.7%,36.2%
2019 (28 matches),,1.11,1.26,52.9,2.6,9.6%,66.5%,8.7%,63.3%,39.4%,39.5%
2018 (11 matches),,1.04,0.92,47.6,2.5,6.2%,57.8%,4.7%,63.0%,36.7%,33.4%
2017 (8 matches),,0.94,0.82,53.4,2.4,4.8%,56.6%,6.7%,58.2%,35.4%,38.7%
Career (82 matches),,1.03,0.97,53.3,2.6,7.2%,61.7%,6.8%,60.7%,36.8%,35.8%
